word,part_of_speech,meaning,example,example_meaning,definition
cognate,adjective,cùng gốc,The word desire and its cognates appear eight times.,Từ mong muốn và những từ cùng gốc với từ ấy được thấy tám lần.,"(linguistics) Either descended from the same attested source lexeme of ancestor language, or held on the grounds of the methods of historical linguistics to be regular reflexes of the unattested, reconstructed form of proto-language."
conjunction,noun,sự liên kết,"Of particular note in these antioxidant proteins is heme oxygenase 1 (), NAD(P)H-quinone oxidoreductase 1 (NQO1), and γ-glutamylcysteine synthase (γGCS) which work in conjunction to reduce the oxidative species such as hydrogen peroxide to decrease the oxidative stress upon the cell.","Đáng chú ý trong các protein chống oxi hóa này là heme oxygenaza 1 (), NAD(P)H-quinon oxidoreductaza 1 (NQO1) và γ-glutamylcystein synthaza (γGCS), làm việc trong sự liên kết để giảm các loại chất oxi hóa như Hydro peroxit để giảm ứng kích ôxi hóa trong tế bào.","The act of joining, or condition of being joined."
derivation,noun,nguồn gốc,The English word Alps derives from the Latin Alpes (through French).,Từ tiếng Anh Alps có nguồn gốc từ tiếng Latin Alpes (thông qua tiếng Pháp).,A leading or drawing off of water from a stream or source.
eponym,noun,undefined,Such eponymous syndrome names are examples of medical eponyms .,Tên hội chứng cùng tên như vậy là những ví dụ của tổ danh trong y học (medical eponyms ).,"The name of a real or fictitious person whose name has, or is thought to have, given rise to the name of a particular item."
hyponym,noun,tên,,,(semantics) A more specific term; a subordinate grouping word or phrase.
interjection,noun,thán từ,Interjection of pain or surprise hey.,Thán từ đau hoặc bất ngờ hey.,"(grammar) An exclamation or filled pause; a word or phrase with no particular grammatical relation to a sentence, often an expression of emotion."
metonym,noun,metonym,"A metonym for the Catholic Church, particularly when attributing doctrine.","Một cách gọi hoán dụ cho Giáo hội Công giáo, đặc biệt khi liên quan tới giáo lý.",A word that names an object from a single characteristic of it or of a closely related object; A word used in metonymy.
participle,noun,động tính từ,The past participle indicates completed actions.,Thì quá khứ đã hoàn thành diễn tả hành động đã kết thúc trong quá khứ.,"(grammar) A form of a verb that may function as an adjective or noun. English has two types of participles: the present participle and the past participle. Participles can be combined with the auxiliary verbshaveandbeto form the perfect aspect, the progressive aspect, and the passive voice. The tense is always expressed through the auxiliary verb."
preposition,noun,giới từ,A noun governed by a preposition,Một danh từ bị một giới từ chi phối,"(grammar): A closed class of non-inflecting words typically employed to connect a noun or a pronoun, in an adjectival or adverbial sense, with some other word: a particle used with a noun or pronoun (in English always in the objective case) to make a phrase limiting some other word."
varsity,noun,university,She made varsity .,Còn cô ấy thì vào được đội tuyển chính thức của trường .,university
squeeze,verb,nén,And you have to imagine doing that squeezing,Và bạn phải hình dung rằng việc nén lại đó,(transitive) To put in a difficult position by presenting two or more choices
burst,verb,nổ,"That day, the last bullet I shot hit the small orange light that sat on top of the target and to everyone's surprise, especially mine, the entire target burst into flames.","Hôm đó, viên đạn cuối cùng mà tôi bắn đã trúng chiếc đèn màu cam nằm trên đỉnh mục tiêu và trong sự kinh ngạc của mọi người, đặc biệt là của tôi mục tiêu nổ tung.","An instance of, or the act of bursting."
syllabus,noun,chương trình,And I was gonna try and get ahead on the syllabus .,Và con đang cố học trước chương trình .,"A summary of topics which will be covered during an academic course, or a text or lecture."
