word,part_of_speech,meaning,example,example_meaning,definition
hedge,noun,hàng rào,(Job 1:13-15) The hedge had been removed from around Job’s property.,"Cái hàng rào đã bị gỡ đi, không còn che chở của cải của Gióp.","A thicket of bushes, usually thorn bushes; especially, such a thicket planted as a fence between any two portions of land; and also any sort of shrubbery, as evergreens, planted in a line or as a fence; particularly, such a thicket planted round a field to fence it, or in rows to separate the parts of a garden."
upstage,adjective,trịch thượng,That one tried to upstage me with her hairdo.,Cô ta thì cố tình làm em xấu.,The part of a stage that is farthest from the audience or camera.
sod,adjective,lớp đất mặt,Cheeky sod .,Quỷ tha ma bắt .,"(uncountable) That stratum of the surface of the soil which is filled with the roots of grass, or any portion of that surface; turf; sward."
self-effacing,adjective,khiêm nhượng,Avoid the temptation to be too modest or self - effacing .,Tránh tỏ ra quá khiêm tốn hoặc khiêm nhường.,"Shy, extremely humble and modest; making oneself seem unnoticeable."
peevishness,noun,tính hay càu nhàu,"Old Oaken Bucket, "" there was a marked peevishness among the old settlers in the flats.","Old thuộc về cây sồi Bucket, "" có một peevishness đánh dấu một trong những người định cư cũ trong căn hộ.",The state of being peevish.
ignoramus,noun,người ngu dốt,"It's an opera, you ignoramus .","Đó là một đoàn opera, đồ ngu .","A totally ignorant person—unknowledgeable, uneducated, or uninformed; a fool."
civilize,verb,khai hóa,Because I'm civilized .,Bởi vì tôi đã được khai hóa .,Alternative spelling of civilise.
forestall,verb,đoán trước,"He seemed to foresee everything, guess everything, forestall everything.","Ông ta hình như biết trước , đoán trước , liệu trước được hết mọi điều.","(transitive) To prevent, delay or hinder something by taking precautionary or anticipatory measures; to avert."
antiquated,adjective,cũ kỹ,"The antique X-ray machine had broken down, so no helpful X-rays could be taken.",Cái máy chụp X quang cũ kỹ đã hư cho nên không thể chiếu X quang được.,"old-fashioned, out of date"
seemly,adjective,thích đáng,"It does not choose a nice, seemly hour to enter the world.","Nó không chọn một giờ tốt, thích đáng để bước vào thế giới này.",(of behavior) Appropriate.
subsidize,verb,trợ cấp,So the people of the Gulf have essentially been subsidizing the rest of us,Và người dân làm ở vùng Vịnh đã trợ cấp cho chúng ta,(transitive) To assist someone or something by granting a subsidy.
gaiety,noun,trò vui,"Clydesdales are energetic, with a manner described by the Clydesdale Horse Society as a "" gaiety of carriage and outlook"".","Ngựa Clydesdales rất tràn đầy năng lượng, với cách thức được Hiệp hội Ngựa Clydesdale mô tả như là một "" trò vui về vận chuyển và triển vọng.",(uncountable) The state of being happy
outstrip,Verb,bỏ xa,People were really excited. They thought they would soon outstrip,"Người ta thật sự thích thú, họ nghĩ chúng sẽ bỏ xa",To outrun or leave behind.
agglomeration,noun,sự chất đống,"The urban agglomeration of Agra has a population of 1,760,285.",Vùng đô thị Agra có dân số 1.760.285 người.,The act or process of collecting in a mass; a heaping together.
pertinacious,adjective,,"The émigrés who followed him pertinaciously were refused audience, or when they forced themselves on him, were peremptorily denied all help.","Những người tị nạn đi theo ông bị từ chối cho yết kiến, hoặc khi họ cố gắng gặp ông, họ đều bị từ chối mọi sự giúp đỡ.",Holding tenaciously to an opinion or purpose.
mace,noun,trượng,"Among them was an assortment of crowns, scepters, tools, maces , and other weapons.","Trong đó, có nhiều vương miện, vương trượng , dụng cụ, gậy và những khí giới khác.",(Weapon) A heavy fighting club.
eminence,noun,sự nổi tiếng,Your Eminence .,Thưa ông .,(anatomy) a protuberance
arbitrariness,noun,sự tuỳ ý,Just choose an arbitrary location slightly.,Cứ lựa 1 vị trí tùy ý nhé.,The quality or state of being arbitrary.
