word,part_of_speech,meaning,example,example_meaning,definition
cater,verb,cung cấp thực phẩm,"Not only do you get to meet my relatives, but since you aunt's nursing home is catering the party, all of the food is incredibly soft.",Ko chỉ để anh gặp họ hàng của em mà viện dưỡng lão của dì em sẽ cung cấp thực phẩm cho bữa tiệc nên đồ ăn cực kì mềm,(transitive) To provide food professionally for a special occasion.
icebox,adjective,tủ lạnh,Bloody icebox in here.,Hộp đông dính máu ở đây này.,"A box containing ice, used to keep food cold."
avocado,adjective,lê tàu,Secret is the Haas avocados .,Bí mật của công thức là lê tàu .,"The large, usually yellowish-green or black, pulpy fruit of the avocado tree."
telegraph,noun,điện báo,In 1869 a telegraph service between Tokyo and Yokohama was inaugurated.,Năm 1869 dịch vụ điện báo giữa Tokyo và Yokohama được thiết lập.,"(historical) An apparatus, or a process, for communicating rapidly between distant points, especially by means of established visible or audible signals representing words or ideas, or by means of words and signs, transmitted by electrical means."
grubby,adjective,bẩn thỉu,The billionaire industrialist with his grubby hands on the levers of power?,Nhà tỉ phú tư bản với bàn tay bẩn thỉu trên con đường thăng cấp quyền lực?,"Dirty, unwashed, unclean."
dinghy,verb,xuồng,"“When we got in our dinghy that evening to row out from the settlement of Moriusaq, quite a few people were down by the beach to see us off, waving the books or brochures they had obtained.”","“Khi chúng tôi xuống xuồng tối hôm đó để chèo ra từ làng Moriusaq, có khá đông người xuống bãi biển để tiễn chúng tôi, vẫy những cuốn sách và sách mỏng mà họ mới nhận được”.","(nautical) A small open boat, propelled by oars or paddles, carried as a tender, lifeboat, or pleasure craft on a ship"
cistern,noun,bể chứa nước,"Many of the ancient city's olive presses, columbaria and water cisterns can still be seen.","Nhiều máy ép ô liu cổ của thành phố, cấu trúc Columbarium và bể chứa nước vẫn có thể được nhìn thấy.","A reservoir or tank for holding water, especially for catching and holding rainwater for later use."
hulk,verb,khối lớn,Hulk smash!,Hulk đập!,An old ship which is no longer in use
ignorance,noun,sự thiếu hiểu biết,Animal creation shows man’s ignorance (1-30),Động vật cho thấy sự thiếu hiểu biết của con người (1-30),The condition of being uninformed or uneducated. Lacking knowledge or information.
caviar,noun,trứng cá muối,"For example, this has occurred with caviar production in the Caspian Sea.","Ví dụ, điều này đã xảy ra với trứng cá muối ' sản xuất ở Biển Caspi.","roe of the sturgeon or other large fish, considered a delicacy"
