word,part_of_speech,meaning,example,example_meaning,definition
airily,adverb,hời hợt,I had no idea it was in him to be so airily brisk.,Tôi không có ý tưởng đó là anh ta để được như vậy airily nhanh.,In an airy manner; lightly; gaily; jauntily; flippantly.
jounce,verb,lắc,"Laura let her hold Charlotte, and she jounced Charlotte up and down and flung her against the wall.",Laura đưa Charlotte cho nó ẵm và nó vật cho Charlotte nẩy lên rồi liệng vào vách.,"To jolt; to shake, especially by rough riding or by driving over obstructions."
accelerator,noun,chân ga,"Ron put his foot on the accelerator and drove them upward again, but as he did so, the engine began to whine.","Ron đạp chân ga , cho xe vọt trở lên, nhưng vừa mới nhấn ga thì chiếc xe bắt đầu rên rỉ.","One who, or that which, accelerates."
custody,noun,sự chăm sóc,Custody of the innocent bystander goes to you,Sự chăm sóc nhân chứng bây giờ thuộc về anh,Possession of something or someone.
telegram,verb,điện tín,Maybe they didn't get your telegram .,Có lẽ họ không nhận được điện tín .,A message transmitted by telegraph
insulin,noun,insulin,"High blood-glucose levels, on the other hand, stimulate the release of insulin .","Khi đường huyết cao, mặt khác, lại kích thích giải phóng insulin .",A polypeptide hormone that regulates carbohydrate metabolism.
civilized,adjective,lễ phép,"While we understand these feelings, we need to be civil in our discourse and respectful in our interactions.","Trong khi thông cảm với những cảm nghĩ này, chúng ta cần phải lễ độ trong cuộc chuyện trò của mình và lễ phép trong khi tiếp xúc với nhau.",Having a highly developed society or culture.
effusion,noun,sự toả ra,Pleural effusions .,Trào màng phổi.,an outpouring of liquid
prognosticate,verb,báo trước,My wife jokingly says that it was a bad prognostic sign to become one of my patients.,Vợ tôi nói đùa rằng việc trở thành một trong những bệnh nhân của tôi là một điềm báo trước rất xấu.,"(transitive) To predict or forecast, especially through the application of skill."
panegyric,noun,bài tán tụng,The panegyric to Maximian in 289 records that the rebels were defeated with a blend of harshness and leniency.,"Bài tán tụng Maximianus vào năm 289 ghi lại rằng quân khởi nghĩa đã bị đánh bại bởi ""sự kết hợp giữa tính tàn nhẫn và lòng khoan dung"".",A formal speech or opus publicly praising someone or something.
dogmatism,noun,chủ nghĩa giáo điều,What took place in Galileo’s day has been called a “confrontation between empirical science and blind dogmatism .”,Vào thời ấy vụ này được gọi là “cuộc xung đột giữa khoa học thực nghiệm và chủ nghĩa giáo điều mù quáng”.,The manner or character of a dogmatist; arrogance or positiveness in stating opinion.
abstruse,adjective,khó hiểu,Hausen's poetry is rather artificial in form and often abstruse in spirit.,Thơ của Hausen giả tạo trong hình thức và thỉnh thoảng khó hiểu về tinh thần.,remote from apprehension; difficult to comprehend or understand; recondite; as in abstruse learning.
execrate,verb,ghét cay ghét đắng,You execrable -,Đồ bỉ ổi !,To feel loathing for; abhor.
adduce,verb,dẫn chứng,They adduce that for this purpose schools must encourage ethical behavior and personal responsibility.,"Họ viện dẫn , để đạt được mục đích này các trường học phải khuyến khích các hành vi đạo đức và trách nhiệm cá nhân.","(transitive) To bring forward or offer, as an argument, passage, or consideration which bears on a statement or case; to cite; to allege."
affluence,noun,sự giàu có,I would use whatever affluence and whatever influence I've got,Tôi sử dụng bất cứ sự giàu có và ảnh hưởng mà mình có được,(obsolete) An abundant flow or supply.
emulation,noun,sự ganh đua,Mouse Emulation,Mô phỏng chuột,The endeavor or desire to equal or excel someone else in qualities or actions.
deprecate,verb,phản kháng,"These senators, the first real senators since the 7th century, elected as their leader Giordano Pierleoni, son of the Roman consul Pier Leoni, with the title patrician, since the term consul had been deprecated as a noble styling.","Số nghị viên này được coi là những nghị viên thực sự đầu tiên kể từ thế kỷ 7 (tên gọi nghị viên đã trở thành một chức danh phụ vô nghĩa của giới quý tộc từ sau đó), đã bầu lãnh đạo của họ là Giordano Pierleoni, con trai của chấp chính quan Pier Leoni với danh hiệu patrician (quý tộc), bởi vì chấp chính quan cũng là một phong cách quý tộc phản kháng .",(formal) to belittle or express disapproval of
disquisition,noun,bản luận văn dài,,,"A lengthy, formal discourse that analyses or explains some topic; a dissertation or treatise."
sedulous,adjective,chuyên cần,Says the book The Beginnings of Christianity: “The founders of Christianity guarded with sedulous care against the development of anything like a disposition to interfere directly with the established political order.”,Một cuốn sách viết về đạo Đấng Christ thời ban đầu (The Beginnings of Christianity) cho biết: “Các tín đồ Đấng Christ thời kỳ đầu cẩn thận chống lại ngay cả khuynh hướng muốn can thiệp trực tiếp vào các sắp đặt về chính trị”.,"Diligent in application or pursuit; constant, steady, and persevering in business or in endeavors to effect an object; steadily industrious; assiduous."
indolence,noun,sự biếng nhác,"Since I have become eminent, I have grown indolent .","Từ khi trở thành Đức ông, Tôi trở nên lười biếng .",Habitual laziness or sloth.
admission,noun,nhập viện,"Death from single-drug benzodiazepine overdoses occur infrequently, particularly after the point of hospital admission .","Tử vong do dùng benzodiazepine quá liều xảy ra thường xuyên, đặc biệt là sau khi nhập viện .",The act or practice of admitting.
college,noun,trường cao đẳng,Rockefeller also gave considerable donations to Denison University and other Baptist colleges .,Rockefeller cũng đã đóng góp đáng kể cho Đại học Denison và các trường cao đẳng Baptist khác.,"An institution of [further education] at an intermediate level (in the UK, typically teaching those aged 16 to 19); sixth form."
curriculum,noun,chương trình giảng dạy,Practice Activity 5: Curriculum Review,Sinh Hoạt Thực Tập 5: Xem Lại Chương Trình Giảng Dạy,"The set of courses, coursework, and their content, offered at a school or university."
diploma,noun,bằng cấp,Diplomas are a brand.,Bằng cấp là một thứ thương hiệu.,A document issued by an educational institution testifying that the recipient has earned a degree or has successfully completed a particular course of study.
enroll,verb,tuyển,"In 1971, Neeson was enrolled as a physics and computer science student at Queen's University Belfast, before leaving to work for the Guinness Brewery.","Năm 1971, Liam trúng tuyển vào ngành vật lý và khoa học máy tính của đại học Queen's University Belfast ở Belfast trước khi ông làm việc tại Guinness - một thương hiệu bia đen nổi tiếng của Ailen.","(transitive) To enter (a name) in a register, roll or list"
graduate,adjective,chia độ,We met at Eddie's graduation .,Chúng ta đã gặp nhau ở lễ tốt nghiệp của Eddie.,A person who is recognized by a university as having completed the requirements of a degree studied at the institution
internship,noun,Thực tập,Your dad tells me that you'll be leaving on your internship soon.,Bố cháu bảo cháu sắp ra đi theo dạng thực tập .,A job taken by a student in order to learn a profession or trade.
scholarship,noun,học bổng,"For example, some in this room went to school on scholarship because of Sputnik.","Chẳng hạn, một vài người ở đây đi học với học bổng nhờ vào Sputnik.",a grant-in-aid to a student
absent,adjective,vắng mặt,They are only absent for a moment.,Họ chỉ vắng mặt trong một thời gian.,Being away from a place; withdrawn from a place; not present.
assignment,noun,sự phân công,Its first assignment following the entry of the United States into the war was to the U.S. Eighth Air Force.,Sự phân công đầu tiên dành cho Liên đội tiếp theo sau việc Hoa Kỳ tham chiến là được điều về Không lực 8.,"the act of assigning, or an assigned task"
attendance,noun,sự tham dự,The wedding was attended by 550 to 560 guests.,Hôn lễ có sự tham dự của 550 đến 560 khách.,The state of attending; presence.
exam,verb,kỳ thi,We got our grades back for the trial exam today,Đã có kết quả kỳ thi thử,(informal) abbreviation of [[examination (test)|examination (test)]]
feedback,verb,hồi tiếp,And we need positive feedback loops,Và chúng ta cần những vòng hồi tiếp tích cực,"(cybernetics, systems) The signal that is looped back to control a system within itself."
grade,noun,lớp,"In the United States, long division has been especially targeted for de-emphasis, or even elimination from the school curriculum, by reform mathematics, though traditionally introduced in the 4th or 5th grades .","Ở Mỹ, phép chia số lớn này đã được coi là mục tiêu đặc biệt cho sự nhấn mạnh, hoặc thậm chí loại bỏ hẳn chương trình học cũ, bằng cách cải cách toán học, mặc dù theo truyền thống phép chia này được đưa ra trong các lớp 4 hoặc 5.",A rating.
instruction,noun,hướng dẫn,But the problem is these are instructional cue devices.,Nhưng vấn đề ở đây là đây là những thiết bị cần hướng dẫn điều khiển.,"(uncountable) The act of instructing, teaching, or furnishing with information or knowledge."
lecturer,noun,giảng viên,"In later years , he became a prolific author and lecturer .","Nhiều năm sau , ông ấy trở thành tác giả có nhiều sáng tác và giảng viên .","A person who gives lectures, especially as a profession."
project,verb,dự án,That day was an important milestone in our project .,Ngày hôm đó là một cột mốc quan trọng trong dự án của chúng tôi.,"A planned endeavor, usually with a specific goal and accomplished in several steps or stages."
remedial,adjective,sự sửa chữa,Is there no remedy ?,Không có biện pháp nào sao?,intended to correct or improve deficient skills in some subject
