word,part_of_speech,meaning,example,example_meaning,definition
considerable,adjective,đáng kể,There was considerable pressure.,Có áp lực đáng kể lúc đó.,Significant; worth considering.
caboose,noun,bếp trên boong,"Your caboose , milady.",Cái đuôi của quý cô đây ạ.,"(obsolete, nautical) A small galley or cookhouse on the deck of a small vessel."
scarcely,adverb,chắc chắn là không,Horrors your classmates can scarcely imagine.,Những điều khủng khiếp mà bạn con chắc chắn là không thể tưởng tượng nổi.,(modal) Probably not.
inaugural,adjective,mở đầu,It was the modern-day inauguration of the work of traveling overseers.,Đó là việc mở đầu thánh chức của giám thị lưu động trong thời hiện đại.,Of inauguration; as in a speech or lecture by the person being inaugurated.
malice,noun,ác tâm,A sleepless malice as black... as the oncoming wall of night.,Những ác tâm không ngủ yên cũng đen tối như bức tường bóng đêm đang tràn đến.,Intention to harm or deprive in an illegal or immoral way. Desire to take pleasure in another's misfortune.
notoriety,noun,người ai cũng biết,In 1993 the group saw their notoriety continue to increase.,"Năm 2003, mức độ nổi tiếng của cô tiếp tục được gia tăng.",The condition of being infamous or notorious
larceny,noun,trộm cắp,"Aggravated assault, larceny and arson.","Gây thương tích nghiêm trọng, trộm cắp và phóng hỏa.",(law) The unlawful taking of personal property as an attempt to deprive the legal owner of it permanently.
conclusive,adjective,cuối cùng,"In conclusion , I wish for monsieur whatever pleases monsieur.’","Cuối cùng , tôi xin chúc giáo sư tất cả những gì giáo sư mong muốn!",Providing an end to something; decisive.
pivotal,adjective,chốt,"In addition to the sheep and the goats, the Son of man adds the third group whose identity is pivotal to identifying the sheep and the goats.","Ngoài chiên và dê, Con người thêm vào một nhóm thứ ba; nhận diện được nhóm này là điều then chốt để nhận định chiên và dê.","Of, relating to, or being a pivot."
aspiration,noun,nguyện vọng,God’s drawing of people is contingent on their own aspirations .,Việc Đức Chúa Trời kéo người ta tùy thuộc vào nguyện vọng của chính họ.,"The act of aspiring or ardently desiring; an ardent wish or desire, chiefly after what is elevated or spiritual."
exhortation,noun,lời cổ vũ,Paul exhorted Philemon “on the basis of love.”,Phao-lô khuyên bảo Phi-lê-môn “vì lòng yêu-thương”.,The act or practice of exhorting; the act of inciting to laudable deeds; incitement to that which is good or commendable.
insouciant,adjective,không lo nghĩ,He maintained a calm insouciance .,Anh ấy giữ được thái độ ôn hòa.,"Carefree, nonchalant, indifferent; casually unconcerned."
redline,verb,,"Burst capillaries, cholesterol terrible, your liver is redlining .","Mao quản bị vỡ, Mỡ trong máu cao, gan của anh đang đỏ tấy lên .","A drawing, document, etc. that has been marked for correction or modification."
machismo,noun,,Machismo and family.,Bản lĩnh đàn ông và gia đình.,exaggerated masculinity
preclude,verb,loại trừ,"Not normally, but I mean, that doesn't preclude the possibility.","Không bình thường, nhưng ý tôi, nó không loại trừ khả năng đó.",(transitive) Remove the possibility of; rule out; prevent or exclude; to make impossible.
insolvent,adjective,vỡ nợ,It was close to insolvency .,Nó suýt vỡ nợ .,Unable to pay one's bills as they fall due.
precursor,noun,người báo trước,But I am merely a precursor .,Nhưng ta đơn thuần chỉ là một người báo trước .,"That which precurses, a forerunner, a predecessor, an indicator of approaching events."
heyday,noun,thời hoàng kim,"Well, I have been known to frequent discotheques in my heyday .","Biết chứ, ta đã từng thường xuyên lui tới các vũ trường trong thời hoàng kim của mình.",A lively greeting.
shrewdly,adverb,khôn ngoan,"In shrewdly considering your steps, you might consider the following: What are her actual needs?","Trong lúc khôn ngoan xem xét các bước mình, bạn có thể cân nhắc những điều sau đây: Mẹ thật sự cần gì?",In a shrewd manner
laggard,adjective,chậm chạp,No laggards on the Oregon Liberty Train!,Không có người chậm chạp trong đoàn xe Tự Do đi Oregon!,Hanging back; loitering.
bevy,noun,bầy,A bevy of new pain medications was prescribed.,Một đống thuốc giảm đau mới được kê.,An over-abundance of something.
inconsequential,adjective,không quan trọng,The fact that something is a matter of conscience does not mean that it is inconsequential .,Sự kiện một quyết định nào đó là vấn đề lương tâm không có nghĩa là nó không quan trọng .,"Having no consequence, not consequential, of little importance."
tarmac,verb,đường băng,"A 4,200 ft (1,280 m) tarmac runway was opened in 1952 and the grass strips were closed.",Một đường băng dài 4.200 ft (1.280 m) được mở vào năm 1952 và những đường băng cỏ đã được đóng.,"(UK, Canada) The bituminous surface of a road."
terra cotta,noun,đất nung,Bathrooms were discovered that had terra - cotta tubs and seatless toilets.,"Các nhà tắm được khám phá thấy có những bồn tắm bằng đất nung , và hố xí.",Alternative spelling of terracotta.
bandy,adjective,vòng kiềng,"Bandy , call the men!","Bandy , gọi mọi người.",To give and receive reciprocally; to exchange.
sacrosanct,adjective,bất khả xâm phạm,"Oh, believe me, she is sacrosanct .","Oh, tin tôi đi, cô ấy là bất khả xâm phạm .","beyond alteration, criticism, or interference, especially due to religious sanction; inviolable."
ultimatum,noun,tối hậu thư,I'd like to remind you that it was this administration that introduced the ultimatum .,Tôi muốn nhắc bà rằng chính cái chính quyền này đã đưa ra tối hậu thư .,"a final statement of terms or conditions made by one party to another, especially one that expresses a threat of reprisal or war"
indulgent,adjective,hay nuông chiều,Sometimes the youngsters hope that their indulgent grandparents will side with them against their parents.,Đôi khi những người trẻ hy vọng rằng ông bà hay nuông chiều cháu sẽ bênh vực chúng chống lại cha mẹ.,"Disposed or prone to indulge, humor, gratify, or give way to one's own or another's desires, etc., or to be compliant, lenient, or forbearing; showing or ready to show favor; favorable; indisposed to be severe or harsh, or to exercise necessary restraint: as, an indulgent parent; to be indulgent to servants."
attune,verb,hoà dây,Abraham was attuned to God’s feelings,Áp-ra-ham nhạy bén trước cảm xúc của Đức Chúa Trời,(music) to bring into musical accord
query,verb,hỏi,"This query is inevitably thought, if not spoken, by every human being.","Câu hỏi này chắc chắn là đã được mỗi người trần thế nghĩ tới, mà không nói ra.",A question or inquiry.
limelight,verb,đèn sân khấu,The limelight and gas as well.,Cả đèn sân khấu lẫn đèn khí ga nữa.,A type of stage lighting once used in theatres and music halls.
amenities,noun,tiện nghi,"Although there are few amenities , I have learned to manage.","Mặc dù có ít tiện nghi , tôi đã tìm được cách xoay xở.",Plural form of amenity.
unwitting,noun,không chủ tâm,Though I gather she was an unwitting participant.,Dù tôi hiểu ra là nó không chủ tâm làm thế.,unaware or uninformed
stockpile,verb,trữ,We could ignite their stockpile of Dragon's Breath.,Chúng ta sẽ đốt kho trữ hơi thở rồng của chúng.,A supply of something kept safe for future use.
compelling,adjective,thuyết phục,I couldn't compel you back then.,Hồi đó tôi không hề thôi miên cậu.,Present participle of compel.
exonerate,verb,giải tội cho,Somebody on the inside claims they can exonerate Lincoln.,có người trong nội bộ họ nói là sẽ giải tội cho Lincoln.,"(transitive, now rare) To relieve (someone or something) of a load; to unburden (a load)."
postmortem,noun,,Done postmortem .,Làm sau khi đã chết .,Alternative spelling of post mortem.
unyielding,adjective,cứng,"Likewise, parents must work hard to prevent their teenager’s heart from becoming unyielding .","Tương tự, cha mẹ phải cố gắng hết sức để chặn trước sự cứng đầu của con cái.",Not giving in; not bending; stubborn.
