word,part_of_speech,meaning,example,example_meaning,definition
ghoul,noun,ma cà rồng,Adorning Your Little Ghouls,Trang điểm cho bé ma cà rồng của bạn,"(mythology, folklore) A spirit said to feed on corpses."
piebald,adjective,khoang,"That marn's a piebald , Teddy.","Đó lốm đốm marn'sa, Teddy.","Spotted or blotched, especially of black and white."
shilling,noun,đồng silinh,100 shilling for every child you return alive.,100 đồng Silinh cho mỗi mạng sống của đứa trẻ.,"A coin formerly used in the United Kingdom, Ireland, Malta, Australia, New Zealand and many other Commonwealth countries."
implosion,noun,sự bùng nổ,explosive and implosive .,Bùng nổ và ngược lại .,The inrush of air in forming a suction stop.
promiscuous,adjective,bừa bãi,"Decadence, promiscuity , pop music.","Sự suy đồi, hỗn loạn, bừa bãi , nhạc pop.",Made up of various disparate elements mixed together; of disorderly composition.
magpie,noun,chim ác là,"You know, there were crows and magpies and everything.","Có quạ, chim Ác Là , và nhiều giống khác.","One of several kinds of bird in the family Corvidae, especially Pica pica."
imposition,noun,bài phạt,A horrid imposition on my part.,Tôi đáng bị trách mắng.,"The act of imposing, laying on, affixing, enjoining, inflicting, obtruding, and the like."
crusty,adjective,càu nhàu,Symptom : Crusty eyelids,Triệu chứng : Mi mắt đóng váng,"Pertaining to or having a crust, as, for example, in the case of bread."
unction,noun,dầu xức,Has he been given extreme unction ?,Ngài ấy đã được xức dầu chưa?,a balm or something that soothes
doggerel,adjective,dở,Nicholas Noyes was also known for his doggerel verse.,Nicholas Noyes cũng được biết đến với vần thơ tồi .,"(poetry) Of a crude or irregular construction. (Originally applied to humorous verse, but now to verse lacking artistry or meaning.)"
plunder,verb,cướp bóc,"I gathered everyone this time, not just to loot and plunder !","Ta tập hợp mọi người lại, không chỉ để cướp bóc !","(transitive) To pillage, take or destroy all the goods of, by force (as in war); to raid, sack."
defray,verb,trả,"To defray the high cost of development, Boeing signed risk-sharing agreements with Italian corporation Aeritalia and the Civil Transport Development Corporation (CTDC), a consortium of Japanese aerospace companies.","Để chi trả chi phí nghiên cứu quá lớn, Boeing ký hợp đồng chia sẻ rủi ro với công ty Aeritalia của Ý và với Công ty Phát triển Vận tải Dân dụng (Civil Transport Development Corporation – CTDC) là một liên đoàn các công ty không gian của Nhật Bản.","To pay or discharge; to serve in payment of; to provide for, as a charge, debt, expenses, costs, etc."
purloin,verb,ăn cắp,"Gideon, any luck with our purloined secret file?","Gideon, có tin vui nào với tài liệu ăn cắp của chúng ta không?","(transitive) To convert the property of another, often in breach of trust; to appropriate wrongfully."
antiquity,noun,đồ cổ,"Sure, they may be old antiques , but they look new.","Chúng có thể là đồ cổ , nhưng nhìn còn mới.",Ancient times; former ages; times long since past
vale,noun,thung lũng,"Gandalf, they're taking the road to the Morgul Vale .","Gandalf, họ đang đi trên con đường đến thung lũng Morgul.",(usually seen in obituaries) farewell
league,verb,dặm,And it puts a thousand leagues between you and Thorne.,Và nó cũng sẽ đặt hàng nghìn dặm giữa cậu và Thorne.,A group or association of cooperating members.
daunt,verb,doạ dẫm,That sounds really daunting .,Nghe có vẻ khó khăn đây.,"To discourage, intimidate."
token,adjective,chứng,"In the meantime, please accept this as a token of my affection.","Trong khi chờ đợi, xin hãy nhận cái này như chứng nhận cho tình yêu của tôi.",Something or someone serving as an expression of something else.
hoard,verb,tích trữ,We don't have to hoard cans of spaghetti or go down into the basement.,Chúng ta không phải tích trữ mỳ ăn hoặc trốn dưới tầng hầm.,"A hidden, secret supply or fund."
hence,verb,sau đây,"22 Hence , we now hear comments like the following by professor of sociology Carlfred B.","22 Vì thế, bây giờ chúng ta hãy nghe lời bình luận sau đây của giáo sư xã hội học Carlfred B.","(conjunctive) as a result; therefore, for this reason"
varmint,noun,con cáo,"You're a conceited, black-hearted varmint !","Anh quả là tự phụ và ti tiện, Rhett Butler .",A pestering animal such as one that kills or harasses a farmer's livestock.
bollard,noun,cọc buộc tàu thuyền,,,"(nautical) A strong vertical post of timber or iron, fixed to the ground and/or on the deck of a ship, to which the ship's mooring lines etc are secured"
press,verb,ép,"Beset means to surround or press in on all sides, to trouble, or to harass.","Quấy nhiễu có nghĩa là bao vây hoặc thúc ép mọi phía, gây phiền hà, hay quấy rầy.",(countable) A device used to apply pressure to an item.
wraith,noun,hồn ma,"After the wraith disappears , Scrooge collapses into a deep sleep .","Sau khi hồn ma biến mất , lão Scrooge chìm vào giấc ngủ say .","A ghost or specter, especially seen just after a person's death."
waning,adjective,tàn,We are seeing the waning of subject-matter experts’ influence in many areas.,Chúng ta đang nhìn thấy sự suy tàn ảnh hưởng của các chuyên gia chuyên ngành trong nhiều lĩnh vực.,Becoming weaker or smaller.
despoil,verb,cướp,"Soon, ungodly men will have to render an account to Jehovah God for the despoiling of earth’s resources, the destruction of human life, and especially the persecution of his servants.—Revelation 6:10; 11:18.","Chẳng bao lâu, những người không tin kính sẽ phải khai trình với Giê-hô-va Đức Chúa Trời vì họ đã cướp đi các tài nguyên của đất, giết hại người khác và nhất là vì đã ngược đãi tôi tớ ngài (Khải-huyền 6:10; 11:18).",(transitive) To deprive for spoil; to take spoil from; to plunder; to rob; to pillage.
wroth,adjective,tức giận,"And Cain was very wroth , and his countenance fell.",Và Ca In rất tức giận và gằm nét mặt.,Full of anger; wrathful.
craven,adjective,hèn nhát,There is nothing more craven than a freak like yourself.,Chẳng có thứ gì thấp kém hơn một quái nhân hèn nhát như bà.,Unwilling to fight; lacking even the rudiments of courage; extremely cowardly.
forsooth,adverb,thực ra,"NURSE Ay, forsooth .","Y TÁ Ay, thật.","(archaic, as an intensifier) indeed, truthfully, really"
dotard,noun,người lẩm cẩm,Dotard !,Ngươi lẩn thẩn rồi!,An old person with impaired intellect; one in his or her dotage.
haste,verb,hấp tấp,(Proverbs 12:18) Thoughtless words said in haste can cause deep emotional wounds and destroy relationships.,Hấp tấp nói lời vô độ hay thiếu suy nghĩ có thể gây tổn thương nặng nề và phá hủy các mối quan hệ.,A speedy or quick action. (e.g. We were running late so we finished our meal in haste)
fawning,noun,bợ đỡ,"Is honesty now a vice, or do you prefer that jaded hack, Griswold, fawning over some steaming mound of hackneyed tripe?","Có thật sự là một thiếu sót hay ông thích cái tên Griswold chán ngắt với những chuyện bợ đỡ vô vị, sáo rỗng vậy hả?",Present participle of fawn.
cur,noun,chó,"Get down, cur !","Xuống, đồ hèn nhát !",(archaic) A mongrel or inferior dog.
fealty,noun,,Fealty with love.,Sự trung thành bằng lòng tin yêu.,Fidelity to one's lord; the feudal obligation by which the tenant or vassal was bound to be faithful to his lord; fidelity; allegiance; faithfulness.
salver,noun,mâm,"When he had finished, he went to a table upon which was a salver with Spanish wine and glasses.","Rồi khi đã kể xong, ông ta lại gần cái bàn, trên có một cái khay để một chai rượu nho Tây Ban Nha và mấy cái cốc.",One who salves or cures.
flagon,noun,hũ,Only a flagon ?,Một bình thôi sao?,A large bottle for drinks such as wine or cider.
dominion,noun,quyền,"Thus, while man has dominion over animals, he should not abuse that authority but use it in harmony with the principles of God’s Word.","Vì vậy, dù một người có quyền trên thú vật, người đó không nên lạm dụng nhưng dùng quyền ấy phù hợp với nguyên tắc trong Lời Đức Chúa Trời.",power or the use of power; sovereignty over something.
unmanned,adjective,không có người,"It was unmanned , so nobody was hurt,",Không có người ở đó nên không ai bị thương.,Not operated by a person or a crew.
