word,part_of_speech,meaning,example,example_meaning,definition
militance,noun,hoạt động quân sự,MAYES: Suweidi's a known militant stronghold.,Suweidi's là một pháo đài chiến đấu nổi tiếng.,(uncountable) The condition of being militant
comfortable,adjective,dễ chịu,So the stadium has a few elements which create that outdoor comfort .,Sân vận động có vài yếu tố tạo ra sự dễ chịu ngoài trời.,"(obsolete) Comforting, providing comfort; consolatory. [14th-19th c.]"
discomfort,verb,khó chịu,"While fever can cause discomfort and dehydration, it is not necessarily a bad thing.","Dù sốt có thể gây khó chịu và mất nước, nhưng không hẳn là một triệu chứng xấu.",Mental or bodily distress.
enforcement,noun,sự bắt tuân theo,"In parliamentary systems, party discipline is much more strictly enforced .","Trong hệ thống nghị viện, kỷ luật đảng được thực thi nghiêm khắc hơn.",The act of enforcing; compulsion.
forceful,adjective,mạnh mẽ,Then I was struck by a powerful force .,"Sau đó, tôi đã nhận được một sự ảnh hưởng mạnh mẽ .",With assertive force; powerful.
fort,noun,pháo đài,"Yes, the fort is in a sorry state.","Phải, pháo đài đang trong tình trạng xấu.",A fortified defensive structure stationed with troops
addict,verb,nghiện,"I haven’t had to endure abuse, chronic illness, or addiction .",Tôi chưa phải chịu đựng sự lạm dụng hoặc bị bệnh mãn tính hay nghiện ngập.,"A person who is addicted, especially to a harmful drug"
addiction,noun,thói nghiện,The best defense against addiction is never to start.,Sự bảo vệ hữu hiệu nhất chống lại thói nghiện là đừng bao giờ bắt đầu.,The state of being addicted; devotion; inclination.
dictatorship,noun,chế độ độc tài,First there was the cruel dictatorship of General Metaxas.,Đầu tiên là chế độ độc tài tàn bạo của Tướng Metaxas.,A type of government where absolute sovereignty is allotted to an individual or a small clique.
malediction,noun,lời nguyền rủa,"And they will become a curse, an object of horror, a malediction , and a reproach.","Rồi chúng sẽ thành lời rủa sả, nỗi kinh hoàng, lời nguyền rủa và nỗi sỉ nhục.",A curse
diffract,verb,làm nhiễu xạ,The young pilot knows about light and its strange diffractions .,Chàng phi công trẻ biết rõ các nhiễu xạ lạ thường của ánh sáng.,(transitive) To cause diffraction
fractal,adjective,phân dạng,But painting for a long time had a fractal side.,Nhưng từ lâu hội họa đã mang tính chất phân dạng (fractal).,(mathematics) A geometric figure which has a Hausdorff dimension which is greater than its topological dimension
fragility,noun,sự yếu ớt,I find that Americans see the fragility in changes.,"Tôi thấy rằng người Mỹ thấy sự yếu ớt , dễ vỡ trong những thay đổi.",The condition or quality of being fragile; brittleness; frangibility.
fragment,noun,mảnh,The priceless china shattered into fragments .,Món đồ sứ vô giá đã bị vở thành nhiều mảnh .,"A part broken off; a small, detached portion; an imperfect part; as, a fragment of an ancient writing."
frangible,adjective,dễ vỡ,,,Able to be broken; breakable; fragile.
malcontent,adjective,người bất tỉnh,And our malcontents ?,Và mấy anh bất mãn của chúng ta thì sao?,dissatisfied with current conditions; discontented
scribble,verb,viết nguệch ngoạc,I'm here for the stone with the funny scribbles on it.,Ta ở đầy vì phiến đá và chữ viết nguệch ngoạc nực cười trên đó,(obsolete) To card or tease coarsely; to run through the scribbling machine.
script,noun,chữ viết,"In the course of the next 20 centuries, some 15 languages adopted the script .","Trong vòng 20 thế kỷ tiếp sau đó, khoảng 15 ngôn ngữ đã dùng chữ viết này.",(countable) (obsolete) A writing; a written document.
compatriot,noun,đồng bào,"She spoke terrible Basque, but I took her for a compatriot .","Nàng nói thứ tiếng Basque kinh khủng, nhưng tôi đã coi nàng là một đồng bào .",Somebody from one's own country; a fellow-countryman.
expatriation,noun,sự đày biệt xứ,The Expatriate Printer,Nhà ấn loát lưu vong,voluntary migration from one's native land to another
patrician,adjective,quý tộc,"For Gracchus, hatred of the patrician class is a profession... and not such a bad one, either.","Với Gracchus, việc bị giới quý tộc ghét là nghề của hắn... và nghề đó cũng không tồi.","Originally, a member of any of the families constituting the populus Romanus, or body of Roman citizens, before the development of the plebeian order; later, one who, by right of birth or by special privilege conferred, belonged to the the senior class of Romans, who, with certain property, had by right a seat in the Roman Senate."
patricide,noun,kẻ giết cha,"Matricide, patricide , infanticide, suicide.","Giết cha , giết mẹ , giết con nít, tự tử.",Murder of one's father.
patrilineal,adjective,phụ hệ,All of the kings are recorded to belong to the same patrilineal bloodline.,Tất cả các vua được ghi nhận là thuộc về cùng một dòng máu theo chế độ phụ hệ .,Pertaining to descent through male lines.
conformable,adjective,hợp,"If we do not harmonize our lives with this fact, then all the arranging of our lives to conform to clocks or to calendars will eventually prove to be useless.",Nếu chúng ta không sống phù hợp với sự kiện đó thì tất cả mọi sự sắp đặt trong đời sống của chúng ta theo đồng hồ hay lịch sẽ dần dần tỏ ra vô dụng.,"Having the same shape, very similar."
conformation,noun,hình thể,"If you are conforming , you are not free to learn.","Nếu bạn đang tuân phục, bạn không được tự do để học hành.",The act of conforming; the act of producing conformity.
deform,verb,biến dạng,The sickness has left her deformed and hideous.,Căn bệnh đã làm chị ấy biến dạng và xấu xí.,(transitive) To remove the form of.
cognoscente,noun,người sành sõi,,,Someone possessing superior or specialized knowledge in a particular field; a connoisseur.
decade,noun,chục,"Separated by two decades , a husband, and tenure.","Cách nhau hai chục tuổi, một ông chồng và trong biên chế.",A period of ten years.
decathlon,noun,cuộc thi mười môn,I don't think I'm ready to run a decathlon yet.,Tôi không nghĩ rằng mình đã sẵn sàng thi thể dục mười môn đâu.,"an athletic contest consisting of ten events which includes sprinting, hurdling, jumping, and throwing over a span of two days"
bicentennial,adjective,dịp hai trăm năm,"Bicentennial date: Marvin Hightower (September 2, 2003).",Bicentennial date: Marvin Hightower (ngày 2 tháng 9 năm 2003).,Relating to the 200th anniversary of an event or happening.
centenary,adjective,trăm năm,"For the club's centenary celebrations in 2002, a special crest was designed.","Lễ kỷ niệm 100 năm ngày thành lập câu lạc bộ vào năm 2002, một biểu ngữ đặc biệt được thiết kế.","of, pertaining to, or completing a period of 100 years"
centigrade,adjective,bách phân,"about a degree Centigrade in the last century,","khoảng một độ bách phân trong thế kỷ qua,",(of a scale) Having 100 divisions between two fixed points.
acrophobia,noun,chứng sợ nơi cao,Acrophobia .,Acrophobia .,Fear of heights.
arachnophobia,noun,Hội chứng sợ nhện,Arachnophobia .,Arachnophobia .,An abnormal or irrational fear of spiders.
phobic,adjective,,Phobics .,Nỗi sợ hãi bất thường .,Relating to a phobia.
triskaidekaphobia,noun,Triskaidekaphopia,,,"Fear, hate, or dislike of the number thirteen (13)."
xenophobic,adjective,bài ngoại,If Carl Lundström is xenophobic then so am I.,Nếu Carl Lundström là 1 kẻ bài ngoại thì tôi cũng thế.,"Suffering from xenophobia, a fear or hatred of strangers or foreigners"
zoophobia,noun,,"Zoophobia or animal phobia is a class of specific phobias to particular animals, or an irrational fear or even simply dislike of any non-human animals.","Hội chứng sợ động vật hay hội chứng sợ thú vật (Zoophobia) là một dạng của hội chứng sợ (phobias) biểu hiện bằng sực ám ảnh và sợ hãi các loài động vật nói chung hoặc là một loại ám ảnh cụ thể đối với động vật đặc biệt, hoặc một nỗi sợ hãi mang tính bất hợp lý hoặc thậm chí không đơn giản là không thích bất kỳ loài động vật nào mà không phải con người.",Alternative spelling of zoophobia.
