word,part_of_speech,meaning,example,example_meaning,definition
vainglory,noun,hư danh,"You weak, foul, lustful, vainglorious man.","Đồ kém cỏi, dâm dục, ghê tởm, tự phụ.",Excessive vanity.
proletariat,noun,giai cấp vô sản,"The proletariat needs a defined evil, even as an illusion.","Giai cấp vô sản cần một định nghĩa về việc xấu xa, kể cả một ảo giác.",The working class or lower class.
contemporaries,noun,đương đại,"Pink Samurai: Love, Marriage & Sex in Contemporary Japan.","Samurai hồng: Tình yêu, hôn nhân và tình dục ở Nhật Bản đương đại (Pink Samurai: Love, Marriage & Sex in Contemporary Japan.)",Plural form of contemporary.
debased,adjective,giảm giá,11 A debasing change was in store for Nebuchadnezzar.,11 Một sự hạ bệ đang chờ đợi Nê-bu-cát-nết-sa.,Simple past tense and past participle of debase.
proscribe,determiner,cấm,The new version was proscribed .,Bản Kinh Thánh mới đó bị cấm .,(transitive) To forbid or prohibit.
aqueous,adjective,có nước,"As an example, all alcoholic beverages are aqueous solutions of ethanol.","Ví dụ, các thức uống có cồn đều là dung dịch dạng nước của ethanol.",(chemistry) Consisting mostly of water.
ontological,adjective,bản thể học,ontology ?,Thuyết tồn tại?,"Of, or relating to, ontology."
beachhead,noun,bãi đổ bộ,The 1st Marine Regiment spent much of its time strengthening the beachhead and preparing for the move inland.,Trung đoàn 1 Thủy quân lục chiến dành nhiều thời gian củng cố bãi đổ bộ (beachhead) và chuẩn bị cho một cuộc tiến công sâu vào đất liền.,"(military) An area of hostile territory (especially on a beach) that, when captured, serves for the continuous landing (or movement into position) of further troops and material"
salon,noun,thẩm mỹ viện,What do you mean she had a cat fight at a hair salon because of a man?,Bởi vì đàn ông mà túm tóc đánh nhau với người khác ở thẩm mỹ viện là sao?,"a large room, especially one used to receive and entertain guests"
invalidate,verb,làm mất hiệu lực,I am just an invalid,Bây giờ ta chỉ là một phế nhân .,To make invalid. Esp. applied to contract law.
sensational,adjective,giật gân,"Amid all the speculation and sensational claims, what is actually known?","Bên cạnh mọi suy đoán và những lời tuyên bố giật gân , sự thật là gì?",Of or pertaining to sensation.
briefing,noun,lời chỉ dẫn,You've read the briefing .,Các anh đã đọc lời chỉ dẫn rồi đấy.,A short and concise summary of a situation.
yin,noun,âm,"Thunder and lightning, as the coupling of yin and yang.",Sấm chớp ầm ầm. Là âm dương giao hợp.,The essential female principle in some Eastern religions and philosophies.
viaduct,noun,cầu cạn,"He'll pass through a viaduct , right?",Phía trước có 1 cái cầu cạn phải không?,A bridge with several spans that carries road or rail traffic over a valley or other obstacles.
narcoleptic,adjective,,"(Laughter) Why is it that the very word ""civics"" has such a soporific, even a narcoleptic effect on us?","(Cười) Tại sao từ ""nghiên cứu quyền lợi và bổn phận công dân"" có tác động gây buồn ngủ như vậy lên chúng ta?",Pertaining to narcolepsy
