word,part_of_speech,meaning,example,example_meaning,definition
animus,noun,animosity,Seal the Animus .,Niêm phong Animus .,The basic impulses and instincts which govern one's actions.
equanimous,adjective,đồng thuận,""" Equanimity . """,""" Equanimity .",Calm and composed; of stable disposition.
ambulate,verb,,Ambulance !,Cấp cứu !,To walk; to relocate one's self under the power of one's own legs.
ambulatory,adjective,đi lại,"You said that he'd be, whatchamacallit, ambulatory by now.",Anh nói là đáng lẽ bây giờ ông ấy phải đi lại được cơ mà.,"(comparable, medicine) Able to walk about and not bedridden."
funambulist,noun,người làm xiếc trên dây,,,A tightrope-walker.
perambulate,verb,đi dạo,We perambulate here most every night.,Chúng tôi đi dạo ở đây gần như hằng đêm.,"(intransitive) To walk about, roam or stroll."
somnambulate,verb,miên hành,"Another conflicting idea is that of technological somnambulism , a term coined by Winner in his essay ""Technology as Forms of Life"".","Một ý tưởng mâu thuẫn khác là chứng mộng du công nghệ , một thuật ngữ được đặt ra bởi Winner trong bài luận của mình ""công nghệ là hình thái của cuộc sống"".",(intransitive) To walk while sleeping.
somnambulist,noun,người miên hành,,,A person who walks about in his or her sleep; a sleepwalker.
distortion,noun,sự bóp méo,I'm planning on writing about the history of creative and artistic graffiti and graffiti that concerns distortion and deception.,Tôi dự định viết về lịch sử sáng tạo và nghệ thuật phun sơn phun sơn liên quan đến sự bóp méo và lừa dối.,An act of distorting.
extortionate,adjective,cắt cổ,"Many had been adulterers, homosexuals, drunkards, thieves, or extortioners .","Nhiều người đã từng phạm tội ngoại tình, đồng tính luyến ái, nghiện rượu, trộm cắp, hoặc bóc lột .","of, related to or typifying extortion"
torsion,noun,sự xoắn,Reactivate the torsion .,Tái khởi động vòng xoay .,"The act of turning or twisting, or the state of being twisted; the twisting or wrenching of a body by the exertion of a lateral force tending to turn one end or part of it about a longitudinal axis, while the other is held fast or turned in the opposite direction."
tortious,adjective,có hại,"Also in May 2007, Zango filed in the same court a similar lawsuit against Kaspersky Lab, accusing it of tortious interference, trade libel and unjust enrichment for blocking the installation of Zango software.","Tháng 5 năm 2007, nhà phân phối adware Zango đã kiện Kaspersky Lab, buộc tội công ty này về tội phỉ báng thương mại vì ngăn chặn việc cài đặt phần mềm Zango.","(law) Of, pertaining to, or characteristic of torts."
courier,verb,người đưa thư,The courier just arrived.,Người đưa thư vừa mới đến.,A person who looks after and guides tourists.
course,verb,món ăn,My partner for the evening's the main course .,Bạn gái hồi tối của tôi là món ăn chính.,"A path, sequence, development, or evolution."
currency,noun,tiền tệ,Gold has a profound impact on the value of world currencies .,Vàng có tác động sâu sắc đối với giá trị tiền tệ trên thế giới .,Money or other item used to facilitate transactions.
curriculum vitae,noun,lý lịch,because we were unable to put together your curriculum vitae .,bởi vì chúng tôi không thể đặt chúng cùng với bản lý lịch của ông.,"(UK) A written account of one's life comprising one's education, accomplishments, work experience, publications, etc.; especially, one used to apply for a job.Abbreviation:CV"
close-knit,adjective,gắn bó với nhau,It separates close friends and brings insecurity to close - knit communities.,Nó chia cách bạn thân và mang lại cảm giác bất an cho cộng đồng gắn bó với nhau .,"(of a group) Closely linked or connected, as by a common identity, culture, or bond."
enclose,verb,rào,Such gardens were typically enclosed by a hedge or a wall and could be entered only through a locked gate.,Những khu vườn như thế thường được rào hoặc xây tường kín lại và chỉ có thể vào được qua một cánh cổng có khóa.,"(transitive) To surround with a wall, fence, &c."
accreditation,noun,Akrediteerimine,SSE is accredited by EQUIS and is a member of CEMS.,SSE được công nhận bởi EQUIS và là thành viên của CEMS.,The giving of credentials.
accredited,adjective,,SSE is accredited by EQUIS and is a member of CEMS.,SSE được công nhận bởi EQUIS và là thành viên của CEMS.,Simple past tense and past participle of accredit.
creditor,noun,chủ nợ,Or to which of my creditors did I sell you?,Có chăng chủ nợ mà ta đã bán các ngươi?,(finance) A person to whom a debt is owed.
abruptness,noun,sự bất ngờ,I apologize if I appear abrupt .,Tôi xin lỗi nếu mình có vẻ thô lỗ .,The state of being abrupt or broken; craggedness; ruggedness; steepness.
bankrupt,adjective,phá sản,"If you don't sell to me, you're going to go bankrupt .","Nếu anh không bán nơi này cho tôi, anh sẽ bị phá sản .",having been legally declared insolvent.
disrupt,adjective,phá vỡ,Yet we have succeeded in disrupting the balance so essential to life.,Nhưng chúng ta đã phá vỡ sự cân bằng thiết yếu của sự sống.,(transitive) To throw into confusion or disorder.
disruption,noun,sự phá vỡ,by either the disruption or incorporation of new genetic information.,bằng sự phá vỡ hoặc hợp nhất thông tin di truyền mới.,An interruption to the regular flow or sequence of something.
interrupt,verb,ngắt,We apologize for interrupting with the following announcement.,Chúng tôi xin lỗi phải tạm thời ngắt chương trình với thông báo sau đây.,to disturb or halt an ongoing process or action by interfering suddenly.
irrupt,verb,nổ bùng,"Populations may become irruptive in poor or harsh winters, meaning that groups of up to a thousand birds may unpredictably move from northern Europe to the Baltic, the Netherlands, Britain and even as far as the southern Balkans.","Các quần thể bạc má lớn có thể trở thành chim di cư trong mùa đông khắc nghiệt, có nghĩa rằng các nhóm lên đến cả ngàn cá thể có thể di chuyển một cách không thể lường trước từ bắc Âu đến Baltic, Hà Lan, Anh và thậm chí tận nam Balkan.",(transitive) To break into.
aqueduct,noun,cống,"Cities of the San Francisco Bay Area, also needing great amounts of water, built aqueducts from the Mokelumne River and Tuolumne River that run east to west across the middle part of the Central Valley.","Các thành phố trong khu vực vịnh San Francisco cũng cần đến một lượng lớn nước, người ta đã xây dựng các cống dẫn nước từ sông Mokelumne và sông Tuolumne, các sông này chảy từ đông sang tây ở phần giữa của Thung lũng Trung tâm.",An artificial channel that is constructed to convey water from one location to another.
deduct,verb,khấu trừ,But it would have to be deducted from the composer's royalties,Nhưng như vậy sẽ phải khấu trừ tác quyền của nhà soạn nhạc.,To take one thing from another; remove from; make smaller by some amount.
ducal,adjective,có tước công,"Its best-known architectural piece is the Palazzo Ducale , rebuilt by Luciano Laurana.",Công trình kiến trúc nổi tiếng nhất là Palazzo Ducale do Luciano Laurana phục dựng lại.,"Of or pertaining to a duke, a duchess, or the duchy or dukedom they hold."
duct,verb,ống dẫn,"The metalworkers, for the most part, do ducts behind the ceilings and stuff.","Các công nhân luyện kim, chủ yếu làm ống dẫn đằng sau trần nhà và các đồ điện.","a pipe, tube or canal which carries air or liquid from one place to another, as in heating and air-conditioning ducts."
educate,verb,dạy,"Commodore Matthew Perry had a considerable interest in naval education , supporting an apprentice system to train new seamen, and helped establish the curriculum for the United States Naval Academy.","Matthew Perry đã tỏ ra rất quan tâm đến việc đào tạo trong hải quân, Ông nhiệt thành hỗ trợ xây dựng một hệ thống học việc để đào tạo thủy thủ mới, và giúp thiết lập các chương trình giảng dạy cho Học viện Hải quân Hoa Kỳ.",To instruct or train.
educe,verb,rút ra,"It is the product of EF Education First, an international education company, and draws its conclusions from data collected via English tests available for free over the internet.","Là sản phẩm của EF Education First, một công ty giáo dục quốc tế, và kết luận các chỉ số được rút ra dựa trên dữ liệu lấy được từ những bài kiểm tra tiếng Anh có sẵn trên internet.",(transitive) To draw out or bring out; elicit or evoke
injury,verb,bị thương,The storm caused 15 casualties (with 30 missing) and 39 injuries in Tokyo.,"Tại Tokyo, cơn bão đã làm 15 người thiệt mạng, 30 người mất tích và 39 người khác bị thương .","Any damage or violation of, the person, character, feelings, rights, property, or interests of an individual; that which injures, or occasions wrong, loss, damage, or detriment; harm; hurt; loss; mischief; wrong; evil; as, his health was impaired by a severe injury; slander is an injury to the character."
just,adjective,đúng,"19 When the time came, Cyrus the Persian conquered Babylon just as prophesied.","19 Khi đến đúng lúc, Si-ru của xứ Phe-rơ-sơ chinh phục xứ Ba-by-lôn như đã được tiên tri.",factually fair; correct; proper.
antebellum,adjective,tiền chiến,"""Lady Antebellum to Perform at People's Choice Awards 2015"".",Truy cập ngày 1 tháng 5 năm 2015. ^ “Lady Antebellum to Perform at People's Choice Awards 2015”.,Of the time period prior to a war.
bellicosity,noun,tính hay gây gỗ,The bellicose Charlemagne himself felt menaced.,Ngay cả vua Charlemagne hùng dũng cũng cảm thấy bị đe dọa.,The characteristic of being bellicose.
