word,part_of_speech,meaning,example,example_meaning,definition
encryption,noun,sự mật mã hóa,C.O. wants them encrypted ASAP.,Trung tá chỉ huy muốn mã hóa chúng càn sớm càng tốt.,"(cryptography) The process of obscuring information to make it unreadable without special knowledge, key files, and/or passwords."
retrieve,verb,lấy lại,Schedule a Relical visit to retrieve new data.,Kế hoạch Relical đang lấy lại dữ liệu mới.,(transitive) To regain or get back something.
amphibian,noun,lưỡng cư,Frogs are amphibians .,Ếch là loài lưỡng cư .,(obsolete) Having two natures.
autobiography,noun,tự truyện,"In 2008 he wrote an autobiography entitled ""Frajer"".","Năm 2008, anh đã viết một cuốn tự truyện mang tên ""Frajer"".",A self-written biography; the story of one's own life.
biodiversity,noun,đa dạng sinh học,Seamounts are important for biodiversity .,Các núi đáy biển rất quan trọng đối với đa dạng sinh học .,(biology) the diversity (number and variety of species) of plant and animal life within a region
biographer,noun,người viết tiểu sử,Sounds like you're in the market for a biographer .,Có vẻ như anh đang tìm một người viết tiểu sử .,the writer of a biography
biohazard,noun,,It is a biohazard area.,Đó là khu vực độc hại .,A biological hazard; a source of risk due to some biological factor such as bacteria or human waste
biology,noun,sinh vật học,"I was having my inscriptions, my admission to biology .",Tôi nộp hồ sơ và được nhận vào ngành sinh vật học .,The study of all life or living matter
biosphere,noun,sinh quyển,So how does earth’s biosphere remain healthy and habitable?,"Vậy, làm thế nào bầu sinh quyển trái đất vẫn lành mạnh và thích hợp cho sự sống?",the part of the Earth and its atmosphere capable of supporting life
biotic,noun,sinh học,"We call it the biotic moisture pump, a new theory that is explained in a very simple way.","Chúng tôi gọi nó là cái bơm ẩm sinh học , một giả thuyết mới được giải thích theo một cách đơn giản.","Of, pertaining to, or produced by life or living organisms."
arch,noun,vòm,"I saw him swim under an arch , and then lost sight of him.",Hắn đi dưới cái mái vòm và tôi mất dấu hắn.,An inverted U shape.
archetype,noun,nguyên mẫu,And we can actually recreate the archetypal forms of nature.,Chúng ta có thể tái tạo các dạng nguyên mẫu của tự nhiên.,"An original model of which all other similar persons, objects, or concepts are merely derivative, copied, patterned, or emulated; a prototype"
archive,verb,lưu trữ,"Lillian Tindyebwa Archived 17 May 2014 at the Wayback Machine, ugandafaithwritersassociation.blogspot.com.","Truy cập ngày 22 tháng 4 năm 2014. ^ Lillian Tindyebwa Lưu trữ ngày 17 tháng 5 năm 2014, tại Wayback Machine., ugandafaithwritersassociation.blogspot.com.","A place for storing earlier, and often historical, material. An archive usually contains documents (letters, records, newspapers, etc.) or other types of media kept for historical interest."
matriarchy,noun,chế độ mẫu quyền,I read that in a book about matriarchy in Papua New Guinea.,Tôi đọc được nó trong 1 cuốn sách về chế độ mẫu quyền ở Papua New Guinea.,"A social system in which the mother is head of household, having authority over men and children."
catalogue,verb,ca-ta-lô,"Hello, I am calling from Spiegel catalogue .",tôi gọi từ catalog Spiegel.,A complete (usually alphabetical) list of items.
autochthonous,adjective,bản địa,The presence of an autochthonous horse breed in the Jura traces to the year 1619.,Sự hiện diện của một giống ngựa autochthonous trong các dấu vết Jura đến năm 1619.,Native to the place where found; indigenous.
autoimmune,adjective,tự miễn dịch,"If we figure out exactly which autoimmune condition it is, we can get you better quicker.",Nếu tìm ra chính xác bệnh tự miễn dịch nào thì có thể làm em khỏi nhanh hơn.,"(pathology, immunology) Of or pertaining to autoimmunity."
automatic,adjective,tự động,We automatically throw the little nub of plastic upward.,Chúng ta tự động đưa tay vào vị trí có bảng nhỏ bằng nhựa trồi lên mặt tường.,Capable of operating without external control or intervention.
automobile,noun,xe hơi,Can the world sustain that number of automobiles ?,Liệu thế giới có thể chịu đựng được số lượng xe hơi đó không?,"(US, Canada) A type of vehicle designed to move on the ground under its own stored power and intended to carry a driver, a small number of additional passengers, and a very limited amount of other load."
automotive,adjective,tự động,"This bit, the big secret of automotive design —",Cái bí mật lớn nhất của thiết kế máy móc tự động —,Having the ability to move by itself; self-propelled or self-propelling.
cryptography,noun,mật mã,Cryptocurrencies are based on a special field of mathematics called cryptography .,Tiền điện tử được dựa vào một lĩnh vực toán học đặc biệt có tên là mật mã học.,"The discipline concerned with communication security (eg, confidentiality of messages, integrity of messages, sender authentication, non-repudiation of messages, and many other related issues), regardless of the used medium such as pencil and paper or computers."
graphology,noun,thuật xem tướng chữ,Graphology is an effective and reliable indicator of personality and behavior.,Thuật xem tướng chữ là chỉ tiêu hiệu quả và đáng tin cậy của nhân cách và hành vi.,"the study of handwriting, especially as a means of analyzing character"
hologram,noun,,I've got holograms !,Ta đã có những ảo ảnh này!,A three-dimensional image of an object created by holography
holograph,verb,,The holographic projector.,Máy phát hình ảo .,A hologram.
lithography,noun,in thạch bản,I design silicon lithography for personal gain.,Tôi thiết kế nên phương pháp khắc quang phổ lên nhựa silicon.,"The process of printing a lithograph on a hard, flat surface; originally the printing surface was a flat piece of stone that was etched with acid to form a surface that would selectively transfer ink to the paper; the stone has now been replaced, in general, with a metal plate."
matricide,noun,kẻ giết mẹ,Matricide ?,Matricide ?,A person who kills his or her mother.
matrimony,noun,hôn nhân,"A life in matrimony , the possibility of a family.","Một cuộc sống hôn nhân , khả năng xây dựng gia đình...",Marriage; the state of being married.
matronymic,adjective,đặt theo tên mẹ,,,"of, relating to, or derived from the given name of one's mother"
matter,noun,vật chất,We've seen that it can affect matter and cause form within matter .,Và chúng ta đã thấy nó có thể tác động và tạo hình bên trong vật chất .,(physics) The basic structural component of the universe. Matter usually has mass and volume.
mother,noun,mẹ,How big she is already! Soon she'll be as tall as her mother .,Cô ấy đã lớn nhiều! Chẳng bao lâu cô ấy sẽ cao bằng mẹ .,"A (human) female who (a) parents a child or (b) gives birth to a baby. Sometimes used in reference to a pregnant female, possibly as a shortened form of mother-to-be (c)."
asynchronous,adjective,dị bộ,• asynchronous I/O support ;,• hỗ trợ Nhập/Xuất không đồng bộ ;,Not synchronous; occurring at different times.
chronograph,noun,máy ghi thời gian,NASA started selecting the chronograph in the early 1960s.,Nasa bắt đầu lựa chọn đồng hồ Chronograph trong đầu những năm 1960.,(obsolete) A chronogram.
chronology,noun,niên đại học,"In chronology , he is sometimes inaccurate.","Về niên đại học , thỉnh thoảng ông không chính xác.",(uncountable) the science of determining the order in which events occurred.
chronometer,noun,đồng hồ bấm giờ,"A sextant, an accurate chronometer and a celestial almanac.","kính lục phân, đồng hồ bấm giờ và niên giám.","A device for measuring time, such as a watch or clock"
extemporize,verb,ứng khẩu,I thought it best you extemporize on that.,Tôi nghĩ việc đó thì ông nên tự làm .,"(intransitive) To do something, particularly to perform or speak, without prior planning or thought; to act in an impromptu manner; to improvise."
animadvert,verb,chỉ trích,,,"(obsolete, intransitive) To consider."
animate,adjective,làm sinh động,and how its courtyards animate the public inside.,và cách các khoảng sân làm sinh động cho công chúng bên trong.,That which lives.
animism,noun,thuyết vật linh,"he says the heart of religion is what he called animism ,","có đề cập đến trái tim tôn giáo là những gì mà ông gọi là thuyết vật linh ,",A belief that spirits inhabit some or all classes of natural objects or phenomena.
