word,part_of_speech,meaning,example,example_meaning,definition
adroit,adjective,khéo léo,"Within two years, he brought the area into complete submission by wise and adroit administration no less than by his brilliant valor.","Trong vòng 2 năm, ông làm cho vùng này trở nên hoàn thiện bởi các chính sách thông minh và khéo léo không kém gì sự dũng cảm tuyệt vời của ông.","dexterous, deft or skillful"
farrago,noun,đống lẫn lộn,""" I'll break it for him, "" said I, now flying into a passion again at this unaccountable farrago of the landlord's.",""" Tôi sẽ phá vỡ nó cho anh ta "", nói rằng tôi, bây giờ bay vào một niềm đam mê này vô trách nhiệm hổn tạp của của chủ nhà.",A collection containing a confused variety of miscellaneous things
sanguinary,adjective,khát máu,The military commander who carried out this sanguinary campaign was lauded by the French king and by the pope.,Người chỉ huy chiến dịch đẫm máu này đã được nhà vua Pháp và giáo hoàng khen ngợi.,Accompanied by bloodshed.
monomania,noun,độc tưởng,Aldus Manutius' passion for ancient Greek culture had become a monomania .,Niềm say mê của Aldus Manutius đối với nền văn hóa cổ Hi Lạp đã trở thành một chứng độc tưởng .,Excessive interest or concentration on a singular object or subject.
unabated,adjective,không giảm sút,He's had a fever unabated for two...,Cậu ta không giảm sốt đã hai...,continuing at full strength or intensity
osseous,adjective,có xương,,,"Of, relating to, or made of bone; bony."
remunerative,adjective,được trả hậu,"But just as any work well done can be satisfying and remunerative , study can be pleasurable and spiritually rewarding.","Nhưng, giống như khi bất cứ một công việc nào lúc thành tựu tốt đẹp mang lại niềm thỏa mãn và lợi ích, việc học hỏi cũng mang lại vui thú và đáng công về thiêng-liêng.","Offering compensation, usually financial; rewarding."
functionary,noun,viên chức,Being country functionary .,Là viên chức quốc gia.,A person employed as an official in a bureaucracy (usually corporate or governmental) who holds limited authority and primarily serves to carry out a simple function for which discretion is not required.
supernal,adjective,cao cả,What a supernal thought.,Thật là một ý nghĩ vô cùng thiêng liêng .,Pertaining to heaven or to the sky; celestial.
proportionate,adjective,cân xứng,"Think about it this way, proportionately .","Hãy nghĩ vấn đề theo cách này, một cách tỉ lệ tương ứng .",In proportion; proportional; commensurable.
rebel,verb,dấy loạn,"First, he would not stop the rebel student from presenting his case.","Thứ nhất, thầy không ngăn cản đứa dấy loạn đưa ra cách giải.","A person who resists an established authority, often violently."
automation,noun,sự tự động hoá,"and automation and digital stuff into the economy,","sự tự động hoá và kỹ thuật số vào nền kinh tế,","The act or process of converting the controlling of a machine or device to a more automatic system, such as computer or electronic controls."
experimental,adjective,để thí nghiệm,"If you seek a cure, you'll need a subject for experimentation .","Nếu ông đang tìm một phương thuốc, ông sẽ cần một vật thể để thí nghiệm .",of or pertaining to an experiment
defeat,verb,đánh bại,Tanks and planes may defeat the troops but they cannot conquer the people.,Xe tăng và máy bay có thể đánh bại quân đội nhưng chúng không thề chinh phục được người dân.,(transitive) To overcome in battle or contest
fracking,adjective,,CA: Fracking .,CA: Fracking .,(oil industry) Hydraulic fracturing.
tweak,verb,vặn,and then the soul steps in and tweaks those molecules so that they connect.,và sau đó linh hồn bước vào và vặn vẹo các phân tử đó để chúng liên kết.,A sharp pinch or jerk; a twist or twitch.
pediatrician,noun,bác sĩ khoa nhi,On the right is one of Gotham's finest pediatricians .,Bên phải là bác sĩ khoa nhi giỏi nhất Gotham.,A physician who specializes in pediatrics; a children’s doctor or babies’ doctor.
telescope,verb,kính viễn vọng,The planets were discovered by the Kepler space telescope team .,Chúng được tìm ra bởi nhóm kính viễn vọng không gian Kepler .,"A monocular optical instrument possessing magnification for observing distant objects, especially in astronomy."
transfer,verb,chuyển,Do you know what a wire transfer is?,Anh biết cách chuyển tiền qua tài khoản chứ?,"(transitive) To move or pass from one place, person or thing to another."
extinction,noun,sự dập tắt,It's extinct .,"Đó là sự tuyệt chủng . """,The action of making or becoming extinct; annihilation.
finance,verb,tài trợ,Which is a front for certain countries to finance terrorist activities.,Có tổ chức ở nhiều nước tài trợ cho bọn khủng bố.,The management of money and other assets.
unjustified,adjective,,Göring's concerns are not entirely unjustified .,Những lo lắng của Goring không phải là phi lý.,not justified
elimination,noun,sự loại trừ,"And there was this deliberate elimination going up,","Và xảy ra sự loại trừ cố ý ngày càng tăng,","The act of eliminating, expelling or throwing off."
irritant,adjective,chất kích thích,"Natural foods such as chili peppers , which contain a substance irritating to the skin , can cause a burning sensation .","Thức ăn tự nhiên như là quả ớt , chứa chất kích thích với da , có thể gây ra cảm giác phỏng .",Causing irritation or inflammation.
eventuality,noun,chừng,Eventually .,Cuối cùng .,A possible event; something that may happen.
convoke,verb,triệu tập,"""Assembly convoked to select PM this 5 August"" (in Thai).",Ngày 4 tháng 7 năm 2011. ^ “Assembly convoked to select PM this 5 August” (bằng tiếng Thái Lan).,"(transitive) To convene, to cause to assemble for a meeting."
appoint,verb,bổ nhiệm,Brothers in appointed positions of responsibility must especially set an example.,Những anh được bổ nhiệm vào những vị trí có trách nhiệm phải đặc biệt nêu gương.,(transitive): To fix with power or firmness; to establish; to mark out.
solicitation,noun,sự gạ gẫm,"The Boston police distinguished active solicitation , or aggressive panhandling, versus passive panhandling of which an example is opening doors at a store with a cup in hand but saying nothing.","Cảnh sát Boston phân biệt sự gạ gẫm tích cực, hay ăn xin hung hăng, so với việc ăn xin thụ động, ví dụ ăn xin tại một cửa hàng với một chiếc cốc trong tay nhưng không nói gì.",The action or instance of soliciting; petition; proposal.
contribution,noun,sự đóng góp,Their work is financed by voluntary contributions .,Công việc của họ được tài trợ bởi sự đóng góp tình nguyện.,Something given or offered that adds to a larger whole.
liberalism,noun,chủ nghĩa tự do,""" Liberalism Is a Mental Disorder, """,""" Chủ nghĩa tự do là một rối loạn tâm thần, """,The quality of being liberal.
