word,part_of_speech,meaning,example,example_meaning,definition
goalie,noun,thủ môn,I was playing goalie and doing a great job.,Tôi là thủ môn và chơi rất giỏi.,"(sports, colloquial) goalkeeper or goaltender."
hat trick,noun,Trò lừa mũ,"Gentlemen, he's on a hat trick .",Thưa quý ngài anh ta có thể đạt được 1 cú hat- trick.,(cricket) Three wickets taken by a bowler in three consecutive balls.
equalize,verb,làm bằng nhau,"(2 Corinthians 8:14) Today, a similar “ equalizing ” is providing funds needed to supply Bibles, Bible literature, Kingdom Halls, disaster relief, and other things in many parts of the world.","(2 Cô-rinh-tô 8:14) Ngày nay, một sự làm “ bằng nhau ” giống như thế là trợ cấp tài chính cần thiết để cung cấp Kinh Thánh, ấn phẩm dựa trên Kinh Thánh, Phòng Nước Trời, sự cứu tế và những điều khác ở nhiều nơi trên thế giới.",To make equal.
substitution,noun,sự thay thế,Such substitutions can also lead to awkward phrases.,Những sự thay thế như vậy cũng có thể dẫn đến những đoạn văn lủng củng.,"(chemistry) (especially in organic chemistry) the replacement of an atom, or group of atoms, in a compound, with another"
offside,adjective,việt vị,Disastrous attempts to play the offside trap contributed to Brazil's 5–0 defeat to the eventual champions.,Nỗ lực để chơi bẫy việt vị đã góp phần vào thất bại 5–0 của Brazil trước các nhà vô địch của giải đấu.,"(US) To the side of the road, past the curb and sidewalk, e.g. an offside diner (restaurant.)"
hitchhike,verb,đi xe đạp,Is that a hitchhiker ?,Hắn ta muốn đi nhờ kìa ?,To try to get a ride in a passing vehicle while standing at the side of a road. Generally by either sticking out one's finger or thumb or holding a sign with one's stated destination.
subtitle,verb,tiểu đề,And I also have a little bit of a sort of smartass subtitle to this.,Tôi cũng chèn thêm một tiểu đề nghe có vẻ nhạo báng nữa.,A heading below or after a title.
possess,verb,có,My sister takes care of everything she possesses .,Em gái tôi bảo quản rất tốt mọi thứ mà cô có .,(transitive) To have; to have ownership of.
decolonize,verb,phi thực dân hoá,"Then over the late'40s, '50s,'60s,'70s and'80s, waves of decolonization took place.","Sau đó vào những năm cuối thập kỷ 40, 50, 60, 70 và 80, hàng loạt các thuộc địa được trả tư do.",to release from the status of colony
periodic,adjective,định kỳ,A periodic checkup by your family doctor might be in order.,Khám tổng quát định kỳ cũng có thể là điều cần thiết.,Relative to a period or periods.
congest,verb,chất quá tải,The bridge was intended to remedy inner-city traffic congestion .,Cây cầu này dự tính được xây để giải tỏa tắc nghẽn giao thông nội thị trong thành phố.,To overfill or overcrowd.
cooperative,adjective,hợp tác,This is cooperation without coordination.,Đây là hợp tác không phân quyền.,Alternative spelling of cooperative.
practicable,adjective,thực,She's practicing English so she can get a better job.,Cô ta thực hành tiếng Anh để kiếm một công việc tốt hơn.,Capable of being accomplished; feasible.
covetous,adjective,thèm thuồng,Does this make them feel envious or covetous ?,Điều này có làm họ cảm thấy ganh tị hoặc thèm thuồng không?,Inordinately desirous; excessively eager to obtain and possess (especially money); avaricious;
intercession,noun,sự can thiệp giúp,Intercession (Mosiah 15:8),Sự can thiệp (Mô Si A 15:8),The act of intervening or mediating between two parties
mere,adjective,chỉ là,"Our worship is a way of life, not a mere formality.","Sự thờ phượng là lối sống, chứ không chỉ là hình thức.",(obsolete) the sea
lodge,verb,gửi,That makes all the Apache lodges .,Vậy là đầy đủ mọi nhóm người Apache.,(transitive) To flatten to the ground.
biodegradable,adjective,có thể bị vi khuẩn làm cho thối rữa,the protein is biodegradable and biocompatible.,prôtein có thể bị vi khuẩn làm cho thối rữa và tương thích sinh học.,"capable of being decomposed by biological activity, especially by microorganisms"
impotence,noun,sự bất lực,Women that he blamed for his impotence .,Người phụ nữ mà hắn đổ lỗi cho sự bất lực của mình.,Powerlessness.
laughingstock,noun,,I'll be a laughingstock !,Tập đoàn Live sẽ phá sản,Alternative spelling of laughing stock.
heretofore,adverb,trước đây,You have constructed industrial plants of a magnitude and to a precision heretofore deemed impossible.,Các bạn đã xây dựng những nhà máy công nghiệp với quy mô và độ chính xác mà trước đây dường như bất khả thi.,"(formal) Prior to now, up to the present time; from the origin to this point."
faint,adjective,ngất,One day I fainted when my mother was beating eggs.,Một ngày nọ tôi đã ngất xỉu khi mẹ tôi đánh trứng.,"Lacking strength; weak; languid; inclined to swoon; as, faint with fatigue, hunger, or thirst."
disillusion,verb,làm vỡ mộng,"Others, disillusioned by religion, made the human mind their object of worship.","Những người khác, vì bị tôn giáo làm vỡ mộng , đã lấy trí óc con người làm đối tượng để thờ phượng.",(transitive) to free or deprive someone of illusion; to disenchant someone
marital,adjective,hôn nhân,"In my opinion, he and his wife were dealing with standard marital issues.","Theo tôi, ông ấy và bà nhà đã trải qua những vấn đề hôn nhân thông thường.",Pertaining to marriage.
amoral,adjective,phi luân lý,"You know that phone app, amore ?",Anh có biết cái ứng dụng điện thoại tên là Amore không?,(of acts) being neither moral nor immoral
amuse,verb,tiêu khiển,"""Young called his achievements """"the amusement of a few leisure hours.""""""",Young gọi thành quả của mình là “trò tiêu khiển trong một vài giờ rảnh rỗi”.,(transitive) To entertain or occupy in a pleasant manner; to stir with pleasing or mirthful emotions; to divert.
verbal,adjective,bằng lời nói,"And in the Western world, we're not really used to verbal silences.","Và trong thế giới phương Tây, chúng ta không dùng sự im lặng bằng lời nói .","Of, or relating to words."
title,noun,tước,As you have been by Tiberius'return to exalted title .,Cũng như anh đã bị khi Tiberius trở lại tước vị cao quý đó.,"A prefix or suffix added to a person's name to signify either veneration, official position or a professional or academic qualification. See also :Category:Titles"
exercise,verb,sử dụng,THERE are many kinds of power that intelligent beings can exercise in a right way.,Có nhiều loại quyền hành mà những tạo vật thông minh có thể sử dụng đúng cách.,Any activity designed to develop or hone a skill or ability.
