word,part_of_speech,meaning,example,example_meaning,definition
hooligan,noun,du côn,No one is immune as communities across the [United States] are awash with drugs and young hooligans .,Không có ai thoát khỏi ảnh hưởng đó vì những cộng đồng trong cả [nước Hoa Kỳ] bị tràn ngập với ma túy và những bọn du côn .,"(informal, pejorative) A person that causes trouble or violence."
implode,verb,nổ tung,We don't want to implode before we even get there.,Tôi không muốn bị nổ tung trước khi tới được đó.,To collapse or burst inward violently.
bawl,verb,gầm thét,""" Hold him! "" he bawled .",""" Giữ anh ta "", ông bawled.",(intransitive) To shout or utter in a loud and intense manner.
triage,verb,phân loại,"Nurse Wilson, Triage 2.","Y tá Wilson, mức nguy cấp 2",Assessment or sorting according to quality.
porous,adjective,xốp,"We mix some local biomass available around, which can help soil become more porous .","Chúng tôi trộn các sinh chất địa phương có sẵn xung quanh, để giúp đất trở nên xốp hơn.",Full of tiny pores that allow fluids or gasses to pass through.
meditative,adjective,trầm tư,Under a tree she saw a woman meditating furiously.,Nó nhìn thấy một phụ nữ dưới một cái cây trầm tư một cách đáng sợ.,Of or pertaining to meditation.
malaise,noun,tình trạng khó chịu,"Rifampicin has good penetration into the brain, and this may directly explain some malaise and dysphoria in a minority of users.","Rifampicin có sự thâm nhập tốt vào não, và điều này có thể giải thích trực tiếp một số tình trạng khó chịu và dysphoria ở một số ít người dùng.","A feeling of general bodily discomfort, fatigue or unpleasantness, often at the onset of illness."
subjugation,noun,sự chinh phục,"In 1180 Yoritomo mounted a full-scale rebellion against the Taira rule (the Genpei or the Taira-Minamoto War), culminating in the destruction of the Taira and the subjugation of eastern Japan within five years.","Năm 1180, Yoritomo khởi binh chống lại sự thống trị của nhà Taira (Chiến tranh Genpei hay Chiến tranh Taira-Minamoto), mà đỉnh cao là sự diệt vong của nhà Taira và sự chinh phục Tây Nhật Bản trong vòng 5 năm.",The act of subjugating.
derrick,noun,cần cẩu,My crane's gonna take the goddamn derrick out.,Cần cẩu của tôi sẽ hạ cái cầu trục đó.,A device that is used for lifting and moving large objects
tipsy,adjective,ngà ngà say,I came home a little tipsy .,Tôi về nhà hơi ngà ngà say .,"slightly drunk, fuddled, staggering, foolish as a result of drinking alcoholic beverages"
siphon,verb,xiphông,Siphon the damn visions.,Hút mấy cái ảo ảnh đó đi.,"A bent pipe or tube with one end lower than the other, in which hydrostatic pressure exerted due to the force of gravity moves liquid from one reservoir to another."
imagination,noun,trí tưởng tượng,And I wanted to let my imagination run wild.,Và tôi muốn để cho trí tưởng tượng của mình bay thật xa.,The image-making power of the mind; the act of creating or reproducing ideally an object not previously perceived; the ability to create such images.
omniscient,adjective,thông suốt mọi sự,"Jehovah is also all-knowing, all-wise — omniscient .","Đức Giê-hô-va cũng biết mọi sự, khôn ngoan vô cùng— thông suốt mọi sự .",Having total knowledge.
characterization,noun,sự tiêu biểu,He really captures that sense of density and energy which really characterizes modern urban Bombay.,"Anh thực sự nắm được ý nghĩa của mật độ và năng lượng, những thứ thực sự tiêu biểu cho thành phố Bombay hiện đại.",The act or process of characterizing.
protagonist,noun,người bênh vực,She writes novels in Hausa that focus on female Muslim protagonists .,Cô viết tiểu thuyết bằng tiếng Hausa tập trung vào các nhân vật nữ chính Hồi giáo.,The main character in a literary work or drama.
horror,noun,khiếp,I have a horror of snakes.,Tôi khiếp sợ rắn.,An intense painful emotion of fear or repugnance.
gothic,adjective,Gô-tích,"As a result, all Gothic texts disappeared from Spain.","Vì thế, tất cả văn bản Gô - tích không còn ở Tây Ban Nha nữa.",Alternative spelling of Gothic.
myth,noun,thần thoại,"Conspiracy theories, urban legends and other myths that are true.","Học thuyết âm mưu, những truyền thuyết và thần thoại khác đều là thật.","A traditional story which embodies a belief regarding some fact or phenomenon of experience, and in which often the forces of nature and of the soul are personified; a sacred narrative regarding a god, a hero, the origin of the world or of a people, etc."
mythology,noun,thần thoại,As in the mythological city under the ocean?,Thành phố thần thoại đã bị chìm xuống đáy đại dương đây sao?,"(countable and uncountable) The collection of myths of a people, concerning the origin of the people, history, deities, ancestors and heroes."
symbol,noun,ký hiệu,What symbol does the Peutinger Table use to represent Rome?,"Trên Bản Đồ Peutinger, ký hiệu nào được dùng để chỉ Rô-ma?","A character or glyph representing an idea, concept or object."
dramatic irony,noun,,Dramatic irony .,Trớ trêu thế đấy.,"A theatrical effect in which the meaning of a situation, or some incongruity in the plot, is understood by the audience, but not by the characters in the play."
abolitionist,noun,người theo chủ nghĩa bãi nô,We're moving back East to work with the Abolitionists .,"Chúng con sẽ về miền Đông, cùng với những người theo chủ nghĩa bãi nô .",(historical) In favor of the abolition of slavery.
anthem,noun,quốc ca,We'll play the national anthem for Mr President at the beginning.,Bắt đầu chúng ta sẽ chơi bài quốc ca cho ngài Tổng thống.,(archaic) Antiphon.
banner,noun,cờ,They'll wave dragon banners and shout my name?,Họ sẽ vẫy cờ in hình rồng và kêu gào tên tôi chắc?,"A flag or standard used by a military commander, monarch or nation."
electorate,noun,toàn bộ cử tri,Twelve percent of the electorate strongly opposes me.,12% của toàn bộ cử tri đối nghịch với tôi.,"The collective people of a country, state, or electoral district who are entitled to vote."
jingoism,noun,chủ nghĩa dân tộc cực đoan,"China's summer blockbuster is Wolf Warrior II, a movie high on jingoism .","Bộ phim bom tấn mùa hè này của Trung Quốc là Chiến Lang 2, một phim có tinh thần dân tộc chủ nghĩa cực đoan rất cao.",(uncountable) Excessive patriotism or aggressive nationalism especially with regards to foreign policy.
nationalism,noun,chủ nghĩa dân tộc,"The right's always been about money, nationalism , the law of the jungle.","Cánh hữu lúc nào cũng vì tiền, chủ nghĩa dân tộc , luật rừng.",The idea of supporting one's country and culture.
patriotic,adjective,yêu nước,"Don, I'm a patriot , the same as you are.","Don, tôi là một người yêu nước , cũng như anh.","Inspired by patriotism; actuated by love of one's country; zealously and unselfishly devoted to the service of one's country; as, a patriotic statesman, vigilance."
unalienable,adjective,,That they are endowed by their creator with certain unalienable rights.,Rằng tạo hóa đã ban cho họ những quyền không ai có thể xâm phạm được.,Not alienable
usurpation,noun,sự chiếm đoạt,Usurper !,Tên cướp ngôi !,"the wrongful seizure of something by force, especially of sovereignty or other authority"
sufferance,noun,sự nhẫn nhục,Suffering and a Personal God,Sự khổ sở và một Đức Chúa Trời có tính riêng biệt,"Endurance, especially patiently, of pain or adversity."
tyranny,noun,sự bạo ngược,"All those that loved Caesar, but hate tyranny ... I may be able to bring to your side.","Những người yêu mến Caesar, nhưng ghét sự bạo ngược ... ta có thể lôi kéo họ về phía các ông.",A government in which a single ruler (a tyrant) has absolute power.
jurisdiction,noun,pháp quyền,Provincial jurisdiction was based on Felix’s power and authority.,Pháp quyền cấp tỉnh hoàn toàn thuộc thẩm quyền của Phê-lít.,"The power, right, or authority to interpret and apply the law."
boast,verb,khoe khoang,Some believe that boasting is necessary to achievement.,Một số người nghĩ rằng muốn thành đạt cần phải khoe khoang .,"A brag, a loud appraisal of oneself"
auld,adjective,,""" Auld Lang Syne (in Scots)"" (MP3).",“ Auld Lang Syne (tiếng Scotland)” (MP3).,"(archaic, Northern England, Liverpudlian) old"
macaroni,noun,mì ống,"You know, I make the world's best macaroni and cheese.","Này, cô đã làm món mì ống và pho mát ngon nhất thế giới đấy.",(uncountable) A type of pasta in the form of short tubes.
handy,adjective,dễ sử dụng,These doors are handy .,Cánh cửa xe thì dễ sử dụng .,"Easy to use, useful."
natural,adjective,tự nhiên,"As we nurture the natural environment, its abundance will give us back even more.","Khi ta nuôi dưỡng môi trường tự nhiên , tự nhiên sẽ trả lại cho chúng ta nhiều hơn.",That which exists and evolved within the confines of an eco-system.
