word,part_of_speech,meaning,example,example_meaning,definition
monstrous,adjective,quái dị,"After you guys left, I dug into all things monstrous .","Sau khi mấy anh đi, tôi tìm hiểu về mấy thứ quái dị .",Hideous or frightful.
habitation,noun,sự cư trú,"Human habitation in Newfoundland and Labrador can be traced back about 9,000 years.",Sự cư trú của con người tại Newfoundland và Labrador có thể truy nguyên từ khoảng 9.000 năm.,"The act of inhabiting; state of inhabiting or dwelling, or of being inhabited; occupancy."
comport,verb,hợp với,This article noted that a winter date for Jesus’ birth “does not comport well with the account of the shepherds being out with their flocks.” —Luke 2:8.,Bài này nói rõ rằng việc Chúa Giê-su sinh vào mùa đông là “không phù hợp với lời tường thuật cho biết những người chăn chiên đang ở ngoài đồng cùng với bầy của mình”.—Lu 2:8.,"(obsolete, transitive) To tolerate, bear. [16th-19th c.]"
abasement,noun,sự làm nhục,I will not abase .,Tôi sẽ không dừng lại .,"The act of abasing, humbling, or bringing low; the state of being abased or humbled; humiliation."
sorrow,verb,sự buồn phiền,"Sometimes under those hats there's a lot of joy and a lot of sorrow .""","Đôi khi dưới chiếc mũ họ đó là rất nhiều hứng thú và sự buồn phiền .""","(uncountable) unhappiness, woe"
denunciation,noun,sự tố giác,The Day for Denunciations,Ngày tố cáo,Proclamation; announcement; a publishing.
putrefy,verb,thối rữa,"The Greek word used for “rotten” literally refers to putrefying fruit, fish, or meat.","Từ Hy Lạp được dịch là “dữ” ở đây có nghĩa đen là hư thối, được dùng để chỉ trái cây, cá hoặc thịt bị thối rữa .",To become filled with a pus-like or bile-like substance
pall,verb,làm ngán,Everything palls .,Cái gì cũng trở nên tẻ nhạt .,"(archaic) fine cloth, especially purple cloth used for robes"
windfall,noun,của trời cho,"There are many ways to put "" windfalls "" to constructive use .","Có nhiều cách sử dụng hiệu quả "" của trời cho "" .",Something that has been blown down by the wind.
posse,noun,đội vũ trang,This guest already took out an entire posse .,Vị khách này đã hạ cả một đội vũ trang .,(US) A group of people summoned to help law enforcement
magazine,noun,tạp chí,"Well, have you thought about maybe not reading a magazine when you read a magazine ?",Anh có từng nghĩ về việc không đọc một cuốn tạp chí khi anh đọc tạp chí không?,An ammunition storehouse.
creed,verb,tín điều,"The new cathedrals are the grandiose casinos, and the new creed is that greed is good.",Những sòng bạc vĩ đại được xem là nhà thờ mới và tín điều mới tham lam là tốt.,"That which is believed; accepted doctrine, especially religious; a particular set of beliefs; any summary of principles or opinions professed or adhered to."
lineage,noun,dòng dõi,An essential part of a patriarchal blessing is the declaration of lineage .,Một phần thiết yếu của phước lành tộc trưởng là lời công bố về dòng dõi .,Descent in a line from a common progenitor; progeny; race; descending line of offspring or ascending line of parentage.
dumbstruck,adjective,chết lặng đi,I was dumbstruck !,Tôi chết lặng người !,so shocked as to be unable to speak
lectern,noun,bục giảng,Two taps every time you get up from a table or leave a lectern .,Gõ hai lần mỗi khi anh đứng dậy khỏi bàn hoặc rời bục giảng nhà thờ.,A stand with a slanted top used to support a bible from which passages are read during a church service.
thriving,adjective,thịnh vượng,"But when the silver ran out, the thriving ran out.","Nhưng khi bạc cạn kiệt, sự thịnh vượng cũng đi theo.",That thrives; successful; flourishing or prospering.
taboo,adjective,cấm kỵ,It feels like a huge taboo has been lifted.,Tôi cảm thấy như sự cấm kỵ lớn được gỡ bỏ.,An inhibition or ban that results from social custom or emotional aversion.
paternalism,noun,chủ nghĩa gia trưởng,So paternity is actually sort of a team endeavor in this society.,"Vì vậy, làm cha thực chất là nỗ lực của một nhóm người trong cộng đồng.","the treatment of people in a fatherly manner, especially by caring for them but sometimes being stern with them"
paramount,adjective,tột bậc,The personal line is of paramount importance in personal decisions and in the governance of the family.,Đường dây cá nhân có một tầm quan trọng tột bậc trong những quyết định cá nhân và trong việc cai quản gia đình.,Supreme; highest.
amnesty,noun,ân xá,Amnesty lnternational doesn' t know we exist,Hiệp hội ân xá quốc tế không biết có sự tồn tại của chúng ta,Forgetfulness; cessation of remembrance of wrong; oblivion.
inception,noun,sự bắt đầu,I've been using laptops since their inception .,Tôi đã dùng máy xách tay kể từ chúng mới chào đời.,The creation or beginning of something; the establishment.
entail,verb,đòi hỏi,Getting ready for the ministry need not entail a lot of work.,Chuẩn bị cho thánh chức không đòi hỏi nhiều việc.,That which is entailed. Hence:
titular,adjective,danh nghĩa,"I don't think a boy your age ought to be using the word "" titular . ""","Ta nghĩ một thằng nhóc tuổi ngươi không nên dùng từ "" danh nghĩa "".","Of, relating to, being, derived from, or having a title."
adjutant,adjective,người phụ tá,"""Outside the sergeant- adjutant knelt down beside me where I lay, """"Name?""""""","Ở ngoài, người phụ tá cúi xuống gần tôi hỏi “Tên?",(military) A lower-ranking officer who assists a higher-ranking officer with administrative affairs.
cornerstone,noun,Viên đá đầu tiên,"Laying of cornerstone , same speech as last Monday.","Đặt viên đá đầu tiên , cùng một diễn văn như thứ Hai vừa qua.","A ceremonial stone set at the corner of a building, joining two exterior walls, and often inscribed with the starting and completion dates of construction, the name of the architect and owner, and other details."
conversely,adverb,ngược lại,A lot of these systems have the converse effect.,Rất nhiều trong số các hệ thống này có tác dụng ngược lại .,(conjunctive) with a reversed relationship
superstitious,adjective,mê tín,"To the superstitious , however, it may be interpreted as a sign.","Tuy nhiên, đối với những người mê tín , sinh đôi có thể được xem như một điềm.",Arising from or having the character of superstitions.
widow,noun,quả phụ,Don't live like an old widower when you're not one.,Đừng sống như một quả phụ già khi mà ông không phải.,A woman whose husband has died (and has not re-married); feminine of widower.
lame,adjective,què,Peter heals a lame beggar (1-10),Phi-e-rơ chữa lành người ăn xin bị què (1-10),(fencing) the electronically conductive jacket worn by foil and sabre fencers
autopsy,verb,khám nghiệm tử thi,Love autopsy,Mổ xẻ tình yêu,A dissection performed on a cadaver to find possible cause(s) of death.
precinct,noun,giới hạn,Outside the precinct .,Ra ngoài s ht ri .,"(chiefly in the plural) An enclosed space having defined limits, normally marked by walls."
ebony,adjective,gỗ mun,"Logs of ebony and trees of myrrh, all for your new treasure city.","Những khúc gỗ mun và những cây nhựa thơm, tất cả là dành cho thành phố kho tàng mới của người.","A hard, heavy, deep black wood from various subtropical and tropical trees, especially of the genus Diospyros."
medieval,adjective,kiểu trung cổ,"I guess everyone's trying to figure out how to, like twerk medievally ?",Chắc ai cũng cố tìm ra cách để lắc mông kiểu Trung Cổ .,"of or relating to the Middle Ages, perhaps circa 500 to circa 1500 CE."
motto,noun,phương châm,I wonder what has become of these mottoes of holiness?,Tôi tự hỏi điều gì đã trở thành những phương châm này của sự thánh thiện?,"(heraldry) A sentence, phrase, or word, forming part of an heraldic achievement."
snatch,verb,giật lấy,Anna snatches Joseph’s toy away from him.,Anna giật lấy món đồ chơi của Joseph.,To grasp quickly.
syringe,noun,ống tiêm,The only problem that woman has is that House grabbed the wrong syringe .,Vấn đề duy nhất đó là House đã lấy nhầm ống tiêm .,A device used for injecting or drawing fluids through a membrane.
mellow,adjective,chín chắn,A difficult trial may make you more mellow .,Một thử thách khó khăn có thể làm cho bạn trở thành chín chắn hơn.,"Soft or tender by reason of ripeness; having a tender pulp; as, a mellow apple."
flak,noun,hoả lực phòng không,Should I be investing in a flak jacket?,Tôi có nên mặc áo chống đạn để tra hỏi điều tra không ?,Ground-based anti-aircraft guns firing explosive shells.
