word,part_of_speech,meaning,example,example_meaning,definition
copacetic,adjective,rất hài lòng,Copacetic ?,Còn gì thắc mắc không?,"(US) Fine, excellent."
incarnate,adjective,bằng thịt,Hanuman is an incarnation of Shiva.,Hanuman là hiện thân của Shiva.,"Embodied in flesh; given a bodily, especially a human, form; personified."
callow,adjective,trẻ măng,"So I don't mean stupidity, I don't mean a callow indifference to fact or reason or data.","Tôi không có ý nói đến sự đần độn, vô tâm ấu trĩ trong kiến thức, lập luận hay dữ liệu.",(obsolete) Bald.
levelheaded,adjective,bình thản,"This means that he is levelheaded , not hasty in judgment.","Điều này có nghĩa là anh ấy phải điềm tĩnh , không vội phán đoán.",Alternative spelling of level-headed.
alabaster,adjective,thạch cao tuyết hoa,"Mary opens an alabaster case, or small flask, that holds about “a pound of perfumed oil, genuine nard.”","Ma-ri mở một lọ nhỏ bằng thạch cao tuyết hoa , chứa khoảng “một cân dầu thơm cam tùng nguyên chất” (Giăng 12:3).","A fine-grained white or lightly-tinted variety of gypsum, used ornamentally."
entwine,verb,bện,"While reviewing Daydream, Stephen Holden from The New York Times described the song's double voice, as well as its lyrical content: ""'Underneath the Stars,' in which all the voices are Ms. Carey's, achieves the same dissolving synergy between a lyric and entwining vocal lines as she sings: ""Beautifully and bittersweetly / You were fading into me.""","Trong những phê bình cho Daydream, Stephen Holden của The New York Times mô tả âm kép và lyric của bài hát: ""'Underneath the Stars,' nơi mà tất cả các âm giọng của Carey, đạt đến sự liên kết dung hòa tương đồng giữa lời ca và tiếng hát bện chặt vào nhau khi cô hát: ""Beautifully and bittersweetly / You were fading into me.""",To twist or twine around something (or one another).
blather,verb,nói bậy bạ,Don't blather on!,Đừng nói linh tinh!,(pejorative) to talk rapidly without making much sense
prerequisite,adjective,tiên quyết,The statement is a prerequisite for your release.,Bài phát biểu là điều kiện tiên quyết để anh được phóng thích.,required as a prior condition of something else; necessary or indispensable
iteration,noun,sự lặp lại,All of these are rapid iterations on a theme.,Tất cả là sự lặp lại nhanh chóng trên một chủ đề.,Recital or performance a second time; repetition.
unadulterated,adjective,không pha,We want unadulterated data.,Chúng tôi muốn dữ liệu không giả tạo.,pure; not mixed or adulterated with anything
